Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,923","66,804",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,941","67,615",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,851","68,414",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,407","69,048",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,067","70,068",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,049","70,714","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,739","71,878",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,890","72,720",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,717","73,456",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,459","73,957",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,950","74,372",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,400","75,206",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,310","77,947",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,368","79,732",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,832","81,475",Membrane protein
yidD CDS,Sant_0073,reverse,"81,478","81,735",membrane protein
rnpA CDS,Sant_0074,reverse,"81,699","82,058",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,076","82,219",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,484","82,639",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,855","84,252",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,255","85,355",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,382","86,497",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,516","88,930",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,453","90,302",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,477","91,182",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,179","92,076",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,063","92,683",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,010","94,216",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,881","96,032",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,152","97,449",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,815","99,775",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,947","100,276",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,582","100,995",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,100","101,555",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,738","102,998",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,265","104,266",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,776","105,770",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,922","106,400",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,647","107,561",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,571","109,640",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,796","110,521",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,116","113,057",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,156","114,308",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,286","114,916",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,099","115,716",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,852","116,682",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,864","117,467",hypothetical protein
yibF CDS,Sant_0105,forward,"118,032","118,696",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,804","120,412",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,426","121,715",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,896","122,932",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,154","124,083",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,080","125,101",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,445","126,052",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,288","126,644",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,851","128,410",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,407","128,801",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,838","129,358",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,524","130,129",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,456","131,664",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,758","132,421",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,478","132,938",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,071","133,505",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,733","135,437",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,519","135,595",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,619","136,963",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,968","137,558",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,657","138,553",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,550","139,791",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,025","141,188",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,169","143,265",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,659","144,102",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,141","144,416",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,460","145,176",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,359","145,772",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,779","146,183",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,195","147,013",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,065","148,291",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,304","149,062",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,083","149,865",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,929","150,690",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,721","151,818",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,818","152,768",Flagellar protein
flgK CDS,Sant_0141,forward,"152,877","154,547",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,605","155,543",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,594","156,382",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,388","156,657",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,676","157,473",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,476","157,850",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,851","158,258",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,251","159,293",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,290","159,780",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,913","161,169",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,166","161,617",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,628","163,016",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,988","163,708",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,701","164,692",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,689","166,398",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,641","166,964",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,519","167,860",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,873","168,262",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,342","169,787",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,233","171,525",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,097","173,359",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,514","174,239",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,835","176,442",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,642","177,661","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,673","178,578",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,589","179,569","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,566","180,576",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,733","181,521",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,682","182,971",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,354","184,064","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,648","189,405",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,402","190,945",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,942","191,631",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,631","192,308",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,462","193,469",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,485","193,967",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,967","197,896",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,916","200,516",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,708","202,826",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,846","203,648",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,639","204,482",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,260","207,290",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,523","209,009",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,166","210,109",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,584","212,648",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,688","213,466",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,577","214,911",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,569","216,741",Ribonuclease
gor CDS,Sant_0189,reverse,"216,875","218,227",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,325","219,182",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,179","221,504",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,643","222,318",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,496","223,538",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,767","224,196",DoxX family protein
prlC CDS,Sant_0195,forward,"224,440","226,524",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,545","227,294",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,415","228,587",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,703","229,631",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,089","230,551",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,999","231,332",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,387","233,000",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,274","234,493",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,490","235,664",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,884","236,889",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,070","237,970",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,997","238,416",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,577","239,571","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,628","241,172","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,194","242,284","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,536","243,351",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,554","244,267",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,458","244,961",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,038","246,541",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,823","247,615","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,625","248,404","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,423","249,512",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,524","249,960",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,957","250,970",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,985","251,872",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,573","253,219",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,426","254,419",Lipase
MFS transporter CDS,Sant_0222,forward,"254,727","255,950",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,096","256,656",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,058","257,728",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,924","258,178",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,207","258,843",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,053","259,374",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,450","259,745",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,732","260,344",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,577","262,203",Cell division protein
ftsE CDS,Sant_0231,forward,"262,210","262,882",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,872","263,890",Cell division protein
rpoH CDS,Sant_0233,forward,"264,050","264,907",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,253","265,652",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,889","267,225",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,280","268,185",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,182","269,038",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"269,045","270,274",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,271","271,025",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,631","273,386",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,568","274,452",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,568","276,570",hypothetical protein
metR CDS,Sant_0243,reverse,"276,792","277,708",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,811","280,087",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,459","281,290",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,546","282,313",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,511","283,042",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,109","284,719",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,791","285,549",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,562","286,170",membrane protein
ubiB CDS,Sant_0251,forward,"286,167","287,801",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,852","288,118",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,149","288,997",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"289,001","289,771",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,896","290,387",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,573","292,057",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,108","292,809",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,951","294,285",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,282","294,902",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,946","296,397",Potassium transporter
hemG CDS,Sant_0261,forward,"296,411","296,959",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,337","298,880",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,982","299,057",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,467","302,412",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,695","302,814",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,948","303,024",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"303,035","303,113",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,416","304,380",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,445","305,970",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"306,014","306,993",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,993","308,037",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"308,032","308,856",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,977","309,315",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,354","310,886",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,217","312,318",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,403","312,455",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,458","314,118",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,115","314,374",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,398","315,328",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,394","317,248",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,255","318,809",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,925","319,815",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"320,012","321,496",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,718","323,762",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,823","325,328",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,335","326,627",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,745","327,071",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,465","328,724",Transcription termination factor
rfe CDS,Sant_0289,forward,"329,020","330,131",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,128","331,187",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,246","332,421",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,426","333,690",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,687","334,760","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,775","335,656",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,634","336,383",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,340","337,492",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,494","338,747",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,744","339,839",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,836","341,188",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,216","341,956",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,085","342,161",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,223","342,298",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,313","342,399",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,479","342,555",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,330","344,331",Putative sugar-nucleotide epimerase/dehydratase
