Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
ibpA CDS,Sant_0090,forward,"100,451","100,864",Heat shock protein A
ibpB CDS,Sant_0091,forward,"100,972","101,427",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,613","102,869",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,136","104,138",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,647","105,648",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,799","106,267",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,505","107,419",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,429","109,498",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,657","110,382",Lipoprotein
mtlA CDS,Sant_0099,forward,"110,977","112,908",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,007","114,156",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,134","114,763",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"114,951","115,568",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,699","116,529",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,711","117,313",hypothetical protein
yibF CDS,Sant_0105,forward,"117,878","118,519",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,628","120,236",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,250","121,533",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,714","122,724",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"122,944","123,870",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,867","124,886",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,225","125,824",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,060","126,416",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,623","128,182",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,179","128,571",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,608","129,126",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,290","129,889",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,214","131,422",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,516","132,178",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,234","132,692",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,825","133,256",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,480","135,183",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,265","135,341",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,365","136,709",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,714","137,304",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,403","138,299",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,296","139,537",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,771","140,934",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"140,915","143,011",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,405","143,848",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"143,887","144,162",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,206","144,922",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,105","145,518",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,525","145,929",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"145,941","146,759",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,811","148,037",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,050","148,808",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,829","149,611",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,675","150,436",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,467","151,564",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,564","152,514",Flagellar protein
flgK CDS,Sant_0141,forward,"152,623","154,293",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,351","155,289",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,340","156,128",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,134","156,403",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,422","157,219",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,222","157,596",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,597","158,001",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"157,994","159,016",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,013","159,501",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,634","160,881",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"160,878","161,327",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,338","162,714",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,686","163,399",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,392","164,381",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,378","166,087",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,330","166,653",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,208","167,549",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,562","167,951",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,031","169,476",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"169,922","171,214",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,786","173,048",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,203","173,928",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,524","176,131",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,331","177,350","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,362","178,267",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,278","179,258","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,255","180,265",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,422","181,210",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,371","182,660",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,042","183,752","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,336","189,073",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,070","190,608",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,605","191,294",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,294","191,971",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,125","193,132",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,148","193,630",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,630","197,559",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,579","200,158",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,350","202,449",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,469","203,269",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,260","204,099",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,850","206,868",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,101","208,585",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,742","209,683",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,127","212,184",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,224","212,997",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,108","214,430",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,087","216,259",Ribonuclease
gor CDS,Sant_0189,reverse,"216,393","217,745",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,843","218,685",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,680","220,993",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,132","221,800",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"221,976","223,016",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,243","223,665",DoxX family protein
prlC CDS,Sant_0195,forward,"223,912","225,998",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,019","226,772",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"226,890","228,053",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,169","229,089",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,547","230,008",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,460","230,793",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,851","232,464",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,740","233,939",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"233,936","235,114",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,332","236,330",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,510","237,394",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,421","237,837",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"237,998","238,981","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,038","240,582","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,604","241,692","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"241,944","242,759",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"242,962","243,669",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"243,860","244,342",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,419","245,917",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,195","246,977","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"246,987","247,760","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,779","248,861",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"248,873","249,307",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,304","250,314",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,329","251,213",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"251,912","252,556",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,722","253,699",Lipase
MFS transporter CDS,Sant_0222,forward,"254,004","255,213",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,359","255,919",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,312","256,978",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,174","257,428",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,456","258,083",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,296","258,616",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,695","258,986",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"258,973","259,578",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"259,808","261,430",Cell division protein
ftsE CDS,Sant_0231,forward,"261,437","262,107",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,097","263,122",Cell division protein
rpoH CDS,Sant_0233,forward,"263,279","264,136",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,481","264,879",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,116","266,438",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,493","267,383",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,380","268,225",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,232","269,455",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,452","270,201",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"270,804","272,555",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"272,737","273,618",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"274,729","275,727",hypothetical protein
metR CDS,Sant_0243,reverse,"275,948","276,859",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"276,962","279,238",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,602","280,429",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,679","281,446",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,647","282,174",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,241","283,851",DNA recombination protein
ubiE CDS,Sant_0249,forward,"283,923","284,681",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,694","285,302",membrane protein
ubiB CDS,Sant_0251,forward,"285,299","286,933",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"286,984","287,251",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,282","288,130",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,134","288,904",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,023","289,514",Transcriptional activator
ubiD CDS,Sant_0256,forward,"289,696","291,182",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,233","291,934",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,072","293,406",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,403","294,021",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,070","295,522",Potassium transporter
hemG CDS,Sant_0261,forward,"295,536","296,087",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,458","297,994",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,096","298,171",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,565","301,475",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"301,754","301,873",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,009","302,085",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,094","302,169",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,472","303,428",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,493","305,016",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,060","306,022",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,022","307,064",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,059","307,884",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,007","308,346",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,384","309,920",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,244","311,345",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,430","311,480",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,483","313,129",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,126","313,383",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,406","314,335",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,401","316,251",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,258","317,802",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"317,918","318,805",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,001","320,480",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"320,702","322,734",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"322,795","324,318",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,325","325,619",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"325,737","326,063",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,458","327,718",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,015","329,118",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,115","330,167",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,226","331,401",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,406","332,676",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"332,673","333,747","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"333,762","334,643",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"334,621","335,364",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,321","336,478",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,480","337,732",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"337,729","338,815",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"338,812","340,165",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,193","340,947",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,076","341,152",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,215","341,290",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,305","341,391",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,471","341,547",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,314","343,312",Putative sugar-nucleotide epimerase/dehydratase
