Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
arsB CDS,Sant_0029,forward,"31,153","32,442",Arsenite/antimonite transporter
Permease of the major facilitator superfamily CDS,Sant_0030,forward,"32,770","34,137",Permease of the major facilitator superfamily
Cyclase family protein CDS,Sant_0031,forward,"34,139","34,840",Cyclase family protein
Starvation sensing zinc-binding dehydrogenase CDS,Sant_0032,forward,"35,207","36,217",Starvation sensing zinc-binding dehydrogenase
Major facilitator transporter CDS,Sant_0033,forward,"36,282","37,568",Major facilitator transporter
Mannitol dehydrogenase domain protein CDS,Sant_0034,forward,"37,618","39,090",Mannitol dehydrogenase domain protein
"Transcriptional regulator, GntR family CDS",Sant_0035,forward,"39,499","40,185","Transcriptional regulator, GntR family"
hypothetical protein CDS,Sant_0036,forward,"42,275","43,033",hypothetical protein
"Transcriptional regulator, AraC family CDS",Sant_0037,reverse,"43,139","44,128","Transcriptional regulator, AraC family"
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,353","47,336",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,344","47,724",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,721","48,773",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,775","50,088",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,130","51,374",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,538","52,443",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,533","52,916","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,053","53,580",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,577","54,848",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,420","57,468",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,483","57,740","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,783","58,229","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,243","58,557","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,579","59,655","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,696","61,414",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,528","62,388","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,495","62,902",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"62,992","64,242",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,276","65,085",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,078","65,848",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,850","66,731",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,868","67,542",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,778","68,341",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,334","68,975",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"68,994","69,995",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"69,976","70,641","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,666","71,805",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,817","72,647",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,644","73,381",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,384","73,881",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,874","74,296",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,324","75,130",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,234","77,871",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,290","79,655",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,755","81,398",Membrane protein
yidD CDS,Sant_0073,reverse,"81,401","81,658",membrane protein
rnpA CDS,Sant_0074,reverse,"81,622","81,982",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,001","82,144",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,408","82,564",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,780","84,174",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,177","85,277",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,320","86,422",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,441","88,855",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,373","90,215",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,390","91,088",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,085","91,991",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"91,978","92,633",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"92,959","94,126",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,797","95,948",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,068","97,363",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,729","99,681",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,853","100,180",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,486","100,899",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,005","101,460",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,643","102,913",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,180","104,182",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,704","105,720",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,885","106,354",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,593","107,508",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,518","109,587",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,751","110,476",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,071","112,996",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,095","114,243",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,221","114,850",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,042","115,659",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,789","116,621",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,803","117,405",hypothetical protein
yibF CDS,Sant_0105,forward,"117,970","118,611",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,719","120,317",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,331","121,614",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,795","122,805",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,025","123,951",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,948","124,967",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,306","125,905",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,141","126,497",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,704","128,263",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,260","128,652",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,689","129,207",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,371","129,970",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,295","131,504",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,598","132,275",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,351","132,809",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,942","133,373",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,597","135,326",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,408","135,484",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,524","136,891",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,896","137,496",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,597","138,494",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,491","139,745",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,979","141,144",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,125","143,234",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,630","144,075",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,114","144,389",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,434","145,155",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,338","145,751",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,758","146,162",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,174","147,001",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,053","148,280",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,293","149,066",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,087","149,876",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,941","150,704",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,735","151,832",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,832","152,782",Flagellar protein
flgK CDS,Sant_0141,forward,"152,891","154,561",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,619","155,557",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,608","156,396",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,402","156,671",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,690","157,487",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,490","157,864",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,865","158,269",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,262","159,284",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,281","159,769",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,902","161,149",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,146","161,595",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,606","162,982",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,954","163,667",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,660","164,649",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,646","166,355",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,598","166,921",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,476","167,817",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,830","168,219",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,299","169,744",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,190","171,482",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,054","173,316",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,471","174,196",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,792","176,399",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,599","177,618","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,630","178,535",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,546","179,526","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,523","180,533",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,690","181,478",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,639","182,928",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,310","184,020","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,604","189,341",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,338","190,876",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,873","191,562",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,562","192,239",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,393","193,400",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,416","193,898",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,898","197,827",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,847","200,426",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,618","202,717",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,737","203,537",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,528","204,367",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,118","207,136",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,369","208,853",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,010","209,951",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,395","212,452",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,492","213,265",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,376","214,698",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,355","216,527",Ribonuclease
gor CDS,Sant_0189,reverse,"216,661","218,013",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,111","218,953",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,948","221,261",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,400","222,068",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,244","223,284",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,511","223,933",DoxX family protein
prlC CDS,Sant_0195,forward,"224,177","226,262",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,283","227,036",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,155","228,315",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,433","229,354",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,815","230,277",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,724","231,056",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,111","232,726",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,046","234,348",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,345","235,528",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,746","236,744",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,926","237,820",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,847","238,265",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,427","239,414","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,471","241,027","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,049","242,176","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,428","243,243",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,446","244,164",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,363","244,845",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,922","246,420",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,701","247,485","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,495","248,272","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,291","249,374",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,386","249,820",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,817","250,827",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,842","251,729",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,431","253,077",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,308","254,296",Lipase
MFS transporter CDS,Sant_0222,forward,"254,611","255,823",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,969","256,529",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,922","257,587",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,783","258,037",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,065","258,691",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,899","259,219",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,296","259,586",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,573","260,179",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,411","262,033",Cell division protein
ftsE CDS,Sant_0231,forward,"262,040","262,708",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,698","263,716",Cell division protein
rpoH CDS,Sant_0233,forward,"263,881","264,738",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,085","265,493",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,730","267,053",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,108","268,003",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,000","268,858",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,865","270,088",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,085","270,834",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,437","273,209",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,391","274,272",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,383","276,381",hypothetical protein
metR CDS,Sant_0243,reverse,"276,602","277,513",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,616","279,892",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,256","281,083",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,333","282,100",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,300","282,831",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,898","284,508",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,580","285,338",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,351","285,959",membrane protein
ubiB CDS,Sant_0251,forward,"285,956","287,591",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,642","287,908",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,939","288,787",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,791","289,562",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,687","290,184",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,366","291,851",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,902","292,604",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,743","294,080",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,077","294,694",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,738","296,216",Potassium transporter
hemG CDS,Sant_0261,forward,"296,230","296,785",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,154","298,689",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,791","298,866",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,264","302,176",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,453","302,572",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,715","302,791",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,800","302,875",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,178","304,136",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,201","305,724",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,768","306,732",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,732","307,802",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,797","308,621",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,748","309,086",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,121","310,654",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,978","312,079",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,164","312,214",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,217","313,864",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,861","314,119",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,142","315,155",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,221","317,079",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,086","318,632",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,748","319,635",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,830","321,310",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,532","323,559",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,620","325,119",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,126","326,436",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,554","326,880",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,285","328,544",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,839","329,939",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,936","330,997",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,056","332,228",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,233","333,495",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,492","334,565","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,580","335,461",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,439","336,182",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,139","337,290",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,292","338,542",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,539","339,624",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,621","340,970",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,998","341,738",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,867","341,943",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,007","342,082",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,097","342,183",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,263","342,339",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,105","344,103",Putative sugar-nucleotide epimerase/dehydratase
