Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
Permease of the major facilitator superfamily CDS,Sant_0030,forward,"32,927","34,294",Permease of the major facilitator superfamily
Cyclase family protein CDS,Sant_0031,forward,"34,296","34,997",Cyclase family protein
Starvation sensing zinc-binding dehydrogenase CDS,Sant_0032,forward,"35,364","36,374",Starvation sensing zinc-binding dehydrogenase
Major facilitator transporter CDS,Sant_0033,forward,"36,439","37,725",Major facilitator transporter
Mannitol dehydrogenase domain protein CDS,Sant_0034,forward,"37,775","39,247",Mannitol dehydrogenase domain protein
"Transcriptional regulator, GntR family CDS",Sant_0035,forward,"39,656","40,342","Transcriptional regulator, GntR family"
hypothetical protein CDS,Sant_0036,forward,"42,432","43,190",hypothetical protein
"Transcriptional regulator, AraC family CDS",Sant_0037,reverse,"43,296","44,285","Transcriptional regulator, AraC family"
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,510","47,493",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,501","47,881",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,878","48,930",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,932","50,245",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,287","51,531",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,695","52,600",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,690","53,073","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,210","53,737",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,734","55,005",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,577","57,625",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,640","57,897","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,940","58,386","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,400","58,714","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,736","59,812","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,853","61,571",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,685","62,545","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,652","63,059",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,149","64,399",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,433","65,242",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,235","66,005",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"66,007","66,888",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"67,025","67,699",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,935","68,498",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,491","69,132",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,151","70,152",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,133","70,798","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,823","71,962",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,974","72,804",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,801","73,538",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,541","74,038",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,031","74,453",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,481","75,287",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,391","78,030",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,450","79,814",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,914","81,557",Membrane protein
yidD CDS,Sant_0073,reverse,"81,560","81,817",membrane protein
rnpA CDS,Sant_0074,reverse,"81,781","82,140",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,158","82,301",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,567","82,724",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,941","84,335",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,338","85,438",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,482","86,576",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,595","89,018",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,536","90,380",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,555","91,257",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,254","92,151",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,138","92,758",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,099","94,265",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,933","96,094",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,214","97,515",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,881","99,838",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,010","100,337",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,642","101,055",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,161","101,616",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,798","103,073",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,343","104,344",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,856","105,903",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,054","106,522",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,762","107,676",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,686","109,755",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,919","110,649",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,245","113,201",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,300","114,461",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,439","115,068",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,259","115,876",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"116,007","116,836",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"117,018","117,620",hypothetical protein
yibF CDS,Sant_0105,forward,"118,185","118,826",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,934","120,532",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,546","121,829",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"122,010","123,020",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,240","124,166",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,163","125,182",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,521","126,120",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,356","126,712",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,919","128,478",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,475","128,867",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,904","129,422",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,586","130,185",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,510","131,723",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,818","132,492",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,548","133,008",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,141","133,572",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,796","135,516",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,598","135,674",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,703","137,047",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,052","137,642",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,741","138,637",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,634","139,884",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,118","141,281",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,262","143,358",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,752","144,195",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,234","144,509",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,553","145,269",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,452","145,865",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,872","146,276",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,288","147,106",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,158","148,384",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,397","149,155",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,176","149,958",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,022","150,783",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,814","151,911",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,911","152,861",Flagellar protein
flgK CDS,Sant_0141,forward,"152,970","154,640",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,698","155,636",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,687","156,475",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,481","156,750",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,769","157,566",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,569","157,943",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,944","158,348",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,341","159,363",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,360","159,848",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,981","161,228",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,225","161,674",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,685","163,061",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,033","163,746",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,739","164,728",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,725","166,434",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,677","167,000",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,555","167,896",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,909","168,298",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,378","169,823",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,269","171,561",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,133","173,395",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,550","174,275",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,871","176,478",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,678","177,697","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,709","178,614",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,625","179,605","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,602","180,612",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,769","181,557",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,718","183,007",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,389","184,099","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,683","189,420",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,417","190,955",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,952","191,641",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,641","192,318",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,472","193,479",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,495","193,977",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,977","197,906",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,926","200,505",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,697","202,796",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,816","203,616",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,607","204,446",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,197","207,215",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,448","208,932",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,089","210,030",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,474","212,531",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,571","213,344",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,455","214,777",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,434","216,606",Ribonuclease
gor CDS,Sant_0189,reverse,"216,740","218,092",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,197","219,042",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,037","221,350",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,489","222,157",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,333","223,373",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,600","224,022",DoxX family protein
prlC CDS,Sant_0195,forward,"224,266","226,350",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,372","227,129",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,249","228,432",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,551","229,472",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,930","230,392",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,844","231,176",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,231","232,844",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,119","234,320",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,317","235,490",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,708","236,706",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,886","237,770",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,797","238,213",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,374","239,357","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,414","240,958","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,980","242,075","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,327","243,142",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,345","244,052",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,243","244,726",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,803","246,319",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,602","247,384","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,395","248,171","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,190","249,272",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,284","249,718",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,715","250,725",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,740","251,624",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,323","252,964",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,130","254,110",Lipase
MFS transporter CDS,Sant_0222,forward,"254,423","255,633",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,789","256,350",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,744","257,409",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,607","257,861",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,889","258,522",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,730","259,050",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,126","259,416",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,403","260,008",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,240","261,862",Cell division protein
ftsE CDS,Sant_0231,forward,"261,869","262,538",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,528","263,544",Cell division protein
rpoH CDS,Sant_0233,forward,"263,711","264,568",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,915","265,326",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,565","266,889",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,944","267,840",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,837","268,691",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,698","269,921",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,918","270,667",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,270","273,027",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,209","274,090",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,201","276,199",hypothetical protein
metR CDS,Sant_0243,reverse,"276,420","277,331",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,434","279,710",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,074","280,901",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,151","281,918",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,116","282,646",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,713","284,326",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,398","285,156",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,169","285,786",membrane protein
ubiB CDS,Sant_0251,forward,"285,783","287,417",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,468","287,734",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,765","288,619",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,623","289,393",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,519","290,015",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,197","291,683",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,735","292,436",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,573","293,930",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,927","294,544",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,588","296,078",Potassium transporter
hemG CDS,Sant_0261,forward,"296,092","296,654",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,026","298,574",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,676","298,751",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,151","302,071",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,358","302,477",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,612","302,688",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,698","302,773",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,077","304,045",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,110","305,632",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,676","306,655",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,655","307,710",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,705","308,529",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,672","309,010",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,045","310,571",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,895","311,996",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,081","312,131",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,134","313,787",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,784","314,054",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,077","315,015",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,081","316,935",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,942","318,486",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,602","319,489",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,684","321,162",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,384","323,462",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,523","325,024",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,031","326,325",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,443","326,769",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,162","328,421",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,718","329,825",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,822","330,874",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,933","332,105",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,110","333,372",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,369","334,442","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,457","335,338",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,316","336,059",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,016","337,167",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,169","338,419",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,416","339,501",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,498","340,847",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,875","341,617",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,746","341,822",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,886","341,961",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,976","342,068",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,148","342,224",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,007","344,005",Putative sugar-nucleotide epimerase/dehydratase
