Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,387","47,370",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,378","47,758",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,755","48,807",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,809","50,122",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,164","51,408",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,572","52,477",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,567","52,950","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,087","53,614",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,611","54,882",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,454","57,502",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,517","57,774","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,817","58,263","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,277","58,591","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,613","59,689","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,730","61,450",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,565","62,425","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,532","62,939",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,029","64,279",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,313","65,122",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,115","65,885",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,887","66,768",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,905","67,580",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,816","68,379",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,372","69,014",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,033","70,034",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,015","70,686","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,711","71,850",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,862","72,692",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,689","73,426",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,429","73,926",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,919","74,341",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,369","75,176",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,281","77,929",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,363","79,727",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,829","81,472",Membrane protein
yidD CDS,Sant_0073,reverse,"81,475","81,732",membrane protein
rnpA CDS,Sant_0074,reverse,"81,696","82,055",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,073","82,216",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,481","82,646",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,862","84,269",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,272","85,375",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,402","86,501",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,520","88,934",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,460","90,302",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,477","91,180",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,177","92,074",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,061","92,681",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,007","94,170",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,835","95,986",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,106","97,412",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,778","99,730",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,902","100,228",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,533","100,946",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,051","101,506",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,693","102,949",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,216","104,217",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,728","105,725",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,876","106,350",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,590","107,504",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,514","109,583",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,740","110,475",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,071","112,996",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,095","114,243",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,221","114,850",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,032","115,649",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,780","116,611",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,797","117,399",hypothetical protein
yibF CDS,Sant_0105,forward,"117,964","118,605",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,720","120,325",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,339","121,628",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,809","122,819",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,039","123,965",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,962","124,981",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,320","125,919",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,157","126,513",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,720","128,279",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,276","128,668",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,705","129,223",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,387","129,986",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,312","131,521",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,615","132,281",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,337","132,795",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,928","133,361",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,585","135,288",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,370","135,446",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,478","136,822",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,827","137,418",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,517","138,420",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,417","139,662",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,896","141,059",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,040","143,159",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,553","143,996",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,035","144,310",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,354","145,070",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,261","145,674",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,681","146,086",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,098","146,922",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,974","148,200",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,213","148,971",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,993","149,781",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,845","150,606",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,637","151,741",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,741","152,698",Flagellar protein
flgK CDS,Sant_0141,forward,"152,807","154,477",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,535","155,473",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,524","156,312",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,318","156,587",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,606","157,403",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,406","157,780",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,781","158,185",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,178","159,200",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,197","159,685",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,818","161,065",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,062","161,511",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,522","162,898",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,870","163,583",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,576","164,565",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,562","166,271",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,514","166,837",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,392","167,733",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,746","168,135",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,215","169,660",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,106","171,398",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,970","173,232",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,387","174,112",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,708","176,315",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,515","177,534","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,546","178,451",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,462","179,442","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,439","180,449",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,606","181,394",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,555","182,844",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,226","183,936","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,520","189,260",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,257","190,795",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,792","191,481",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,481","192,165",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,320","193,339",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,355","193,843",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,843","197,778",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,798","200,378",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,570","202,701",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,721","203,521",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,512","204,351",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,104","207,178",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,411","208,901",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,058","209,999",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,445","212,503",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,543","213,316",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,427","214,749",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,406","216,578",Ribonuclease
gor CDS,Sant_0189,reverse,"216,713","218,070",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,185","219,034",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,038","221,357",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,497","222,171",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,347","223,563",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,790","224,213",DoxX family protein
prlC CDS,Sant_0195,forward,"224,458","226,542",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,563","227,312",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,430","228,605",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,725","229,645",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,103","230,590",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,044","231,381",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,436","233,049",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,326","234,522",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,519","235,689",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,908","236,907",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,088","237,983",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,010","238,426",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,587","239,572","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,630","241,176","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,199","242,288","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,540","243,356",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,562","244,281",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,474","244,957",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,034","246,535",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,819","247,612","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,622","248,398","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,441","249,528",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,540","249,974",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,971","251,011",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"251,027","251,951",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,651","253,294",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,460","254,438",Lipase
MFS transporter CDS,Sant_0222,forward,"254,743","255,951",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,098","256,660",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,053","257,719",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,915","258,169",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,200","258,826",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,032","259,354",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,432","259,723",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,710","260,316",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,546","262,170",Cell division protein
ftsE CDS,Sant_0231,forward,"262,177","262,845",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,835","263,851",Cell division protein
rpoH CDS,Sant_0233,forward,"264,009","264,866",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,211","265,609",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,847","267,169",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,224","268,114",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,111","268,956",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,963","270,186",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,183","270,932",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,535","273,309",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,491","274,376",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,490","276,488",hypothetical protein
metR CDS,Sant_0243,reverse,"276,709","277,623",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,726","280,049",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,413","281,245",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,494","282,261",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,460","282,999",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,067","284,677",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,757","285,515",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,528","286,136",membrane protein
ubiB CDS,Sant_0251,forward,"286,133","287,768",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,823","288,100",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,131","288,980",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,984","289,763",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,882","290,376",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,558","292,042",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,094","292,796",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,933","294,279",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,276","294,911",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,955","296,425",Potassium transporter
hemG CDS,Sant_0261,forward,"296,439","296,988",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,359","298,976",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"299,081","299,160",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,571","302,690",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,984","303,113",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"303,249","303,325",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"303,334","303,409",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,712","304,670",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,735","306,255",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"306,299","307,273",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"307,273","308,319",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"308,314","309,138",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"309,259","309,599",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,634","311,162",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,486","312,587",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,672","312,722",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,725","314,373",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,370","314,631",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,654","315,584",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,650","317,503",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,510","319,054",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"319,170","320,057",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"320,252","321,730",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,952","323,979",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"324,040","325,539",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,546","326,832",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,952","327,278",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,676","328,935",Transcription termination factor
rfe CDS,Sant_0289,forward,"329,230","330,339",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,336","331,403",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,462","332,639",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,644","333,906",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,903","334,976","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,991","335,872",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,850","336,593",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,550","337,701",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,703","338,953",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,950","340,041",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"340,032","341,389",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,417","342,163",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,292","342,368",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,430","342,505",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,520","342,606",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,689","342,765",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,533","344,533",Putative sugar-nucleotide epimerase/dehydratase
