Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
arsB CDS,Sant_0029,forward,"31,276","32,565",Arsenite/antimonite transporter
Permease of the major facilitator superfamily CDS,Sant_0030,forward,"32,893","34,260",Permease of the major facilitator superfamily
Cyclase family protein CDS,Sant_0031,forward,"34,262","34,963",Cyclase family protein
Starvation sensing zinc-binding dehydrogenase CDS,Sant_0032,forward,"35,330","36,340",Starvation sensing zinc-binding dehydrogenase
Major facilitator transporter CDS,Sant_0033,forward,"36,405","37,691",Major facilitator transporter
Mannitol dehydrogenase domain protein CDS,Sant_0034,forward,"37,741","39,213",Mannitol dehydrogenase domain protein
"Transcriptional regulator, GntR family CDS",Sant_0035,forward,"39,622","40,308","Transcriptional regulator, GntR family"
hypothetical protein CDS,Sant_0036,forward,"42,398","43,156",hypothetical protein
"Transcriptional regulator, AraC family CDS",Sant_0037,reverse,"43,262","44,251","Transcriptional regulator, AraC family"
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,476","47,459",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,467","47,847",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,844","48,896",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,898","50,211",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,253","51,497",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,661","52,566",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,656","53,039","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,176","53,703",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,700","54,971",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,543","57,591",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,606","57,863","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,906","58,352","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,366","58,680","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,702","59,778","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,819","61,537",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,651","62,511","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,618","63,025",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,115","64,365",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,399","65,208",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,201","65,971",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,973","66,854",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,991","67,665",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,901","68,464",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,457","69,098",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,117","70,118",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,099","70,764","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,789","71,928",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,940","72,772",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,769","73,510",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,513","74,013",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,006","74,428",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,456","75,262",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,367","78,011",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,429","79,793",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,892","81,539",Membrane protein
yidD CDS,Sant_0073,reverse,"81,542","81,799",membrane protein
rnpA CDS,Sant_0074,reverse,"81,763","82,122",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,140","82,283",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,582","82,740",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,957","84,380",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,383","85,484",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,514","86,624",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,643","89,057",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,575","90,417",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,592","91,290",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,287","92,180",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,167","92,787",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,113","94,276",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,941","96,089",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,209","97,504",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,870","99,835",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,007","100,335",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,641","101,054",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,160","101,615",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,797","103,053",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,320","104,321",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,830","105,827",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,980","106,454",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,698","107,612",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,622","109,691",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,849","110,574",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,169","113,097",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,196","114,354",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,332","114,988",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,170","115,787",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,923","116,763",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,945","117,547",hypothetical protein
yibF CDS,Sant_0105,forward,"118,112","118,766",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,874","120,479",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,493","121,776",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,957","122,967",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,187","124,113",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,110","125,129",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,468","126,067",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,303","126,659",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,866","128,431",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,428","128,824",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,861","129,382",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,546","130,145",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,470","131,679",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,776","132,443",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,499","132,959",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,095","133,526",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,750","135,460",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,542","135,618",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,643","136,987",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,992","137,582",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,681","138,577",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,574","139,815",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,049","141,212",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,193","143,289",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,683","144,126",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,165","144,440",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,484","145,200",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,383","145,796",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,803","146,207",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,219","147,037",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,089","148,315",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,328","149,086",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,107","149,889",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,953","150,714",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,745","151,842",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,842","152,792",Flagellar protein
flgK CDS,Sant_0141,forward,"152,901","154,571",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,629","155,567",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,618","156,406",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,412","156,681",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,700","157,497",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,500","157,874",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,875","158,279",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,272","159,294",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,291","159,779",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,912","161,159",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,156","161,605",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,616","162,992",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,964","163,677",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,670","164,659",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,656","166,365",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,608","166,931",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,486","167,827",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,840","168,229",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,309","169,754",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,200","171,492",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,064","173,326",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,481","174,206",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,802","176,415",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,615","177,634","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,646","178,551",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,562","179,542","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,539","180,549",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,706","181,499",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,660","182,949",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,331","184,041","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,625","189,362",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,359","190,897",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,894","191,583",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,583","192,260",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,414","193,421",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,437","193,919",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,919","197,848",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,868","200,449",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,641","202,748",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,768","203,597",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,588","204,427",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,179","207,205",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,439","208,923",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,080","210,034",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,481","212,557",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,597","213,376",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,487","214,815",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,487","216,659",Ribonuclease
gor CDS,Sant_0189,reverse,"216,793","218,145",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,244","219,096",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,092","221,423",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,562","222,233",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,409","223,455",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,682","224,104",DoxX family protein
prlC CDS,Sant_0195,forward,"224,352","226,436",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,459","227,212",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,330","228,508",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,624","229,561",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,019","230,480",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,931","231,263",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,318","232,934",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,211","234,419",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,416","235,585",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,803","236,812",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,992","237,879",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,907","238,323",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,485","239,474","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,531","241,086","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,108","242,209","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,462","243,280",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,483","244,190",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,381","244,863",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,940","246,433",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,711","247,493","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,503","248,276","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,295","249,377",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,389","249,823",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,820","250,831",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,846","251,730",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,432","253,073",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,241","254,222",Lipase
MFS transporter CDS,Sant_0222,forward,"254,527","255,738",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,884","256,444",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,837","257,502",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,699","257,953",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,981","258,608",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,814","259,138",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,214","259,512",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,498","260,104",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,340","261,962",Cell division protein
ftsE CDS,Sant_0231,forward,"261,969","262,648",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,635","263,656",Cell division protein
rpoH CDS,Sant_0233,forward,"263,814","264,671",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,015","265,413",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,650","266,972",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,027","267,917",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,914","268,759",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,766","269,989",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,986","270,735",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,338","273,089",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,271","274,152",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,263","276,263",hypothetical protein
metR CDS,Sant_0243,reverse,"276,484","277,403",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,506","279,788",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,152","280,979",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,232","281,999",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,197","282,724",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,791","284,406",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,478","285,236",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,249","285,857",membrane protein
ubiB CDS,Sant_0251,forward,"285,854","287,489",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,540","287,806",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,837","288,689",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,693","289,468",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,587","290,082",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,264","291,775",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,826","292,527",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,666","294,003",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,000","294,629",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,675","296,165",Potassium transporter
hemG CDS,Sant_0261,forward,"296,179","296,727",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,099","298,638",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,741","298,816",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,217","302,146",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,440","302,559",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,708","302,784",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,793","302,871",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,182","304,177",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,242","305,767",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,811","306,773",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,773","307,823",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,815","308,645",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,768","309,106",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,147","310,678",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,002","312,103",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,188","312,238",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,241","313,887",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,884","314,141",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,164","315,093",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,159","317,018",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,025","318,572",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,688","319,575",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,770","321,248",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,470","323,522",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,584","325,089",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,096","326,395",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,516","326,842",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,236","328,495",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,793","329,893",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,890","330,970",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,029","332,202",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,207","333,469",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,466","334,539","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,555","335,436",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,414","336,157",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,114","337,267",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,269","338,521",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,518","339,607",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,604","340,954",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,982","341,722",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,856","341,932",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,997","342,072",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,087","342,173",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,270","342,346",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,110","344,108",Putative sugar-nucleotide epimerase/dehydratase
