Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
ibpA CDS,Sant_0090,forward,"100,771","101,185",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,293","101,748",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,930","103,198",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,465","104,466",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,979","105,978",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,129","106,596",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,834","107,748",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,758","109,827",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,984","110,714",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,315","113,255",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,354","114,509",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,487","115,119",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,303","115,920",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"116,052","116,884",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"117,074","117,682",hypothetical protein
yibF CDS,Sant_0105,forward,"118,251","118,894",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"119,002","120,603",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,617","121,901",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"122,082","123,109",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,329","124,262",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,259","125,281",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,626","126,231",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,467","126,824",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"127,031","128,591",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,588","128,980",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"129,017","129,537",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,703","130,310",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,636","131,845",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,939","132,605",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,661","133,121",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,255","133,687",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,912","135,625",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,707","135,783",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,810","137,154",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,159","137,749",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,848","138,747",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,744","139,991",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,225","141,392",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,373","143,483",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,878","144,321",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,360","144,638",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,682","145,398",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,581","145,994",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"146,027","146,431",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,443","147,261",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,313","148,543",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,556","149,314",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,335","150,117",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,181","150,942",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,973","152,070",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"152,070","153,020",Flagellar protein
flgK CDS,Sant_0141,forward,"153,129","154,799",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,857","155,795",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,846","156,634",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,640","156,909",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,928","157,725",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,728","158,102",Flagellar protein
fliN CDS,Sant_0147,reverse,"158,103","158,507",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,500","159,522",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,519","160,007",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"160,140","161,387",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,384","161,833",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,844","163,220",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,192","163,905",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,898","164,887",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,884","166,595",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,838","167,161",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,716","168,057",Flagellar protein
fliS CDS,Sant_0158,reverse,"168,070","168,459",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,539","169,984",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,432","171,730",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,302","173,567",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,722","174,449",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"175,060","176,667",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,867","177,886","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,898","178,803",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,814","179,794","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,791","180,801",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,958","181,746",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,907","183,196",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,578","184,288","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,872","189,609",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,606","191,144",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,141","191,830",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,830","192,507",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,661","193,668",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,684","194,166",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,166","198,095",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,115","200,694",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,886","202,985",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"203,005","203,805",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,796","204,636",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,388","207,414",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,647","209,143",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,300","210,261",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,708","212,776",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,816","213,599",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,710","215,040",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,709","216,891",Ribonuclease
gor CDS,Sant_0189,reverse,"217,029","218,394",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,492","219,356",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,355","221,676",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,817","222,485",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,662","223,703",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,934","224,358",DoxX family protein
prlC CDS,Sant_0195,forward,"224,605","226,689",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,720","227,475",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,596","228,766",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,882","229,809",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,268","230,729",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,198","231,531",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,588","233,201",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,476","234,684",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,681","235,854",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"236,073","237,072",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,253","238,142",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,169","238,590",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,752","239,735","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,792","241,363","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,385","242,478","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,730","243,547",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,751","244,460",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,651","245,134",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,211","246,715",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,996","247,781","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,791","248,572","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,591","249,674",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,686","250,120",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"250,117","251,135",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"251,150","252,043",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,746","253,395",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,561","254,550",Lipase
MFS transporter CDS,Sant_0222,forward,"254,857","256,070",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,217","256,778",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,174","257,843",Inner membrane protein
tusA CDS,Sant_0225,forward,"258,041","258,295",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,330","258,986",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,194","259,519",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,595","259,890",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,877","260,483",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,727","262,349",Cell division protein
ftsE CDS,Sant_0231,forward,"262,356","263,025",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"263,015","264,031",Cell division protein
rpoH CDS,Sant_0233,forward,"264,191","265,048",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,394","265,793",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"266,035","267,386",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,441","268,332",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,329","269,174",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"269,181","270,412",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,409","271,162",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,787","273,561",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,743","274,669",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,785","276,786",hypothetical protein
metR CDS,Sant_0243,reverse,"277,008","277,931",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"278,034","280,330",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,695","281,529",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,780","282,547",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,752","283,281",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,349","284,962",DNA recombination protein
ubiE CDS,Sant_0249,forward,"285,035","285,793",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,806","286,414",membrane protein
ubiB CDS,Sant_0251,forward,"286,411","288,049",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"288,100","288,368",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,399","289,254",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"289,258","290,032",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"290,158","290,652",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,835","292,319",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,370","293,071",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"293,209","294,548",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,545","295,164",Putative elongation factor
trkH CDS,Sant_0260,forward,"295,208","296,691",Potassium transporter
hemG CDS,Sant_0261,forward,"296,705","297,256",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,632","299,194",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"299,296","299,371",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,776","302,765",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"303,045","303,164",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"303,299","303,375",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"303,386","303,461",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,764","304,726",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,792","306,328",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"306,372","307,344",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"307,344","308,400",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"308,395","309,219",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"309,340","309,678",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,713","311,251",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,606","312,707",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,810","312,860",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,863","314,513",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,510","314,773",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,796","315,733",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,799","317,660",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,667","319,211",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"319,327","320,223",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"320,418","321,905",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"322,127","324,175",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"324,236","325,749",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,756","327,053",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"327,171","327,497",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,898","329,157",Transcription termination factor
rfe CDS,Sant_0289,forward,"329,452","330,552",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,549","331,622",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,681","332,857",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,862","334,138",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"334,135","335,219","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"335,234","336,120",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"336,098","336,846",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,803","337,955",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,963","339,223",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"339,220","340,316",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"340,313","341,666",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,695","342,439",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,570","342,646",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,711","342,786",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,810","342,896",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,977","343,053",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,830","344,828",Putative sugar-nucleotide epimerase/dehydratase
