Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,381","47,364",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,372","47,752",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,749","48,801",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,803","50,116",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,158","51,402",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,566","52,471",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,561","52,944","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,081","53,608",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,605","54,876",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,448","57,496",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,511","57,768","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,811","58,257","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,271","58,585","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,607","59,683","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,724","61,442",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,556","62,416","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,523","62,930",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,020","64,270",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,304","65,113",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,106","65,876",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,878","66,759",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,896","67,570",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,806","68,369",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,362","69,003",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,022","70,023",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,004","70,669","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,694","71,833",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,845","72,675",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,672","73,409",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,412","73,909",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,902","74,324",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,352","75,158",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,262","77,898",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,318","79,684",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,783","81,430",Membrane protein
yidD CDS,Sant_0073,reverse,"81,433","81,690",membrane protein
rnpA CDS,Sant_0074,reverse,"81,654","82,013",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,031","82,174",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,444","82,605",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,825","84,252",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,255","85,355",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,383","86,477",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,496","88,911",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,429","90,271",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,446","91,144",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,141","92,034",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,021","92,641",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"92,967","94,130",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,795","95,943",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,063","97,358",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,724","99,676",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,848","100,174",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,481","100,894",Heat shock protein A
ibpB CDS,Sant_0091,forward,"100,999","101,454",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,637","102,912",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,180","104,182",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,691","105,683",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,834","106,301",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,545","107,460",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,470","109,540",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,697","110,423",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,018","112,943",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,042","114,190",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,168","114,797",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"114,979","115,597",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,729","116,556",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,738","117,340",hypothetical protein
yibF CDS,Sant_0105,forward,"117,905","118,546",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,654","120,252",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,266","121,549",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,730","122,740",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"122,960","123,886",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,883","124,902",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,241","125,840",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,076","126,432",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,639","128,198",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,195","128,587",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,624","129,142",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,306","129,905",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,230","131,438",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,532","132,194",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,250","132,708",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,841","133,272",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,496","135,204",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,286","135,362",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,388","136,732",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,737","137,327",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,426","138,322",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,319","139,560",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,794","140,957",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"140,938","143,034",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,428","143,871",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"143,910","144,185",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,229","144,945",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,128","145,541",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,548","145,952",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"145,964","146,782",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,834","148,060",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,073","148,831",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,852","149,634",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,698","150,459",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,490","151,587",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,587","152,537",Flagellar protein
flgK CDS,Sant_0141,forward,"152,646","154,316",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,374","155,312",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,363","156,151",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,157","156,426",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,445","157,242",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,245","157,619",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,620","158,024",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,017","159,039",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,036","159,524",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,657","160,904",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"160,901","161,350",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,361","162,737",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,709","163,422",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,415","164,404",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,401","166,110",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,353","166,676",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,231","167,572",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,585","167,974",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,054","169,499",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"169,945","171,237",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,809","173,071",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,226","173,951",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,547","176,154",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,354","177,373","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,385","178,290",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,301","179,281","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,278","180,288",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,445","181,233",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,394","182,683",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,065","183,775","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,359","189,097",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,094","190,632",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,629","191,318",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,318","191,995",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,149","193,156",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,172","193,654",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,654","197,583",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,603","200,182",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,374","202,473",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,493","203,293",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,284","204,123",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,874","206,892",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,125","208,609",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,766","209,707",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,151","212,208",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,248","213,021",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,132","214,454",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,111","216,283",Ribonuclease
gor CDS,Sant_0189,reverse,"216,417","217,769",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,867","218,709",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,704","221,017",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,156","221,824",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,000","223,040",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,267","223,689",DoxX family protein
prlC CDS,Sant_0195,forward,"223,934","226,018",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,039","226,788",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"226,906","228,069",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,185","229,105",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,563","230,024",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,471","230,803",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,858","232,471",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,745","233,942",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"233,939","235,105",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,323","236,321",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,501","237,385",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,412","237,828",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"237,989","238,972","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,029","240,573","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,595","241,683","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"241,935","242,750",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"242,953","243,660",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"243,851","244,333",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,410","245,903",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,181","246,963","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"246,973","247,746","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,765","248,847",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"248,859","249,293",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,290","250,300",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,315","251,199",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"251,898","252,539",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,705","253,682",Lipase
MFS transporter CDS,Sant_0222,forward,"253,987","255,195",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,341","255,901",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,294","256,961",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,158","257,412",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,440","258,069",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,277","258,597",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,673","258,963",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"258,950","259,556",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"259,798","261,425",Cell division protein
ftsE CDS,Sant_0231,forward,"261,432","262,101",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,091","263,107",Cell division protein
rpoH CDS,Sant_0233,forward,"263,265","264,126",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,476","264,874",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,111","266,433",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,488","267,378",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,375","268,220",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,227","269,450",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,447","270,196",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"270,799","272,550",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"272,732","273,613",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"274,724","275,722",hypothetical protein
metR CDS,Sant_0243,reverse,"275,943","276,854",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"276,957","279,233",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,597","280,424",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,679","281,446",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,644","282,171",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,238","283,848",DNA recombination protein
ubiE CDS,Sant_0249,forward,"283,920","284,678",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,691","285,304",membrane protein
ubiB CDS,Sant_0251,forward,"285,301","286,935",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"286,988","287,254",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,285","288,133",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,137","288,916",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,035","289,526",Transcriptional activator
ubiD CDS,Sant_0256,forward,"289,712","291,197",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,249","291,950",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,088","293,419",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,416","294,033",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,077","295,528",Potassium transporter
hemG CDS,Sant_0261,forward,"295,542","296,090",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,461","297,999",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,101","298,176",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,651","301,562",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"301,848","301,967",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,103","302,179",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,196","302,272",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,577","303,533",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,598","305,118",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,162","306,124",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,124","307,164",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,159","307,984",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,113","308,451",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,486","310,012",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,336","311,437",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,522","311,572",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,575","313,221",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,218","313,475",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,498","314,427",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,493","316,343",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,350","317,894",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,010","318,897",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,092","320,570",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"320,792","322,819",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"322,880","324,379",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,386","325,680",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"325,804","326,130",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,549","327,810",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,107","329,213",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,210","330,263",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,322","331,502",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,507","332,784",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"332,781","333,866","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"333,881","334,763",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"334,741","335,489",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,446","336,598",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,600","337,869",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"337,866","338,953",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"338,950","340,303",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,331","341,076",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,205","341,281",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,343","341,419",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,434","341,523",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,604","341,680",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,446","343,444",Putative sugar-nucleotide epimerase/dehydratase
