Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
hypothetical protein CDS,Sant_0039,forward,"47,408","47,788",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,785","48,837",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,839","50,152",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,194","51,438",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,602","52,507",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,597","52,980","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,117","53,644",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,641","54,912",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,484","57,532",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,547","57,804","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,847","58,293","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,307","58,621","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,643","59,719","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,760","61,478",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,592","62,452","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,559","62,966",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,056","64,306",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,340","65,149",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,142","65,912",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,914","66,795",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,932","67,606",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,842","68,405",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,398","69,039",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,063","70,066",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,047","70,712","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,737","71,876",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,888","72,721",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,718","73,465",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,468","73,966",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,959","74,381",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,409","75,215",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,319","77,959",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,378","79,754",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,853","81,499",Membrane protein
yidD CDS,Sant_0073,reverse,"81,502","81,759",membrane protein
rnpA CDS,Sant_0074,reverse,"81,723","82,088",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,106","82,249",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,518","82,676",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,907","84,301",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,304","85,404",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,434","86,565",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,584","88,999",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,523","90,365",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,540","91,238",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,235","92,137",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,124","92,744",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,070","94,233",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,898","96,046",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,166","97,461",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,827","99,779",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,951","100,277",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,583","100,996",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,108","101,566",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,750","103,016",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,283","104,287",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,796","105,788",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,939","106,407",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,650","107,570",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,580","109,650",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,806","110,531",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,126","113,054",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,153","114,301",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,279","114,921",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,109","115,726",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,869","116,707",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,889","117,492",hypothetical protein
yibF CDS,Sant_0105,forward,"118,057","118,698",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,806","120,404",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,418","121,701",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,882","122,904",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,124","124,050",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,047","125,066",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,405","126,004",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,240","126,596",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,803","128,362",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,359","128,751",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,788","129,306",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,470","130,069",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,394","131,602",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,696","132,360",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,416","132,874",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,007","133,439",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,663","135,387",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,469","135,545",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,571","136,915",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,920","137,510",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,609","138,505",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,502","139,743",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,977","141,140",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,121","143,219",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,613","144,056",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,095","144,373",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,417","145,133",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,316","145,729",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,736","146,140",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,152","146,970",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,022","148,248",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,261","149,019",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,040","149,822",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,886","150,647",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,678","151,775",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,775","152,725",Flagellar protein
flgK CDS,Sant_0141,forward,"152,834","154,504",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,562","155,500",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,551","156,339",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,345","156,614",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,633","157,430",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,433","157,807",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,808","158,212",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,205","159,227",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,224","159,712",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,845","161,092",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,089","161,538",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,549","162,925",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,897","163,610",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,603","164,592",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,589","166,298",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,541","166,864",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,419","167,760",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,773","168,162",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,242","169,687",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,133","171,425",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,997","173,259",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,414","174,139",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,735","176,342",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,542","177,561","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,573","178,478",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,489","179,469","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,466","180,476",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,633","181,421",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,582","182,871",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,253","183,963","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,547","189,284",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,281","190,819",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,816","191,505",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,505","192,182",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,336","193,343",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,359","193,841",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,841","197,770",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,790","200,369",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,561","202,660",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,680","203,480",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,471","204,310",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,061","207,079",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,312","208,796",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,953","209,894",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,338","212,395",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,435","213,208",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,319","214,641",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,298","216,472",Ribonuclease
gor CDS,Sant_0189,reverse,"216,606","217,958",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,056","218,898",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,893","221,206",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,345","222,013",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,189","223,229",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,456","223,878",DoxX family protein
prlC CDS,Sant_0195,forward,"224,125","226,216",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,237","226,998",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,117","228,278",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,394","229,315",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,773","230,234",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,690","231,023",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,078","232,691",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,967","234,169",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,166","235,332",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,550","236,548",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,728","237,612",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,639","238,058",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,219","239,202","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,259","240,805","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,827","241,915","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,167","242,982",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,185","243,892",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,083","244,565",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,642","246,135",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,413","247,195","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,205","247,978","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,997","249,079",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,091","249,525",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,522","250,532",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,547","251,431",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,130","252,771",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,937","253,918",Lipase
MFS transporter CDS,Sant_0222,forward,"254,223","255,433",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,579","256,139",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,532","257,201",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,406","257,679",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,707","258,342",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,548","258,868",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,944","259,234",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,221","259,826",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,057","261,679",Cell division protein
ftsE CDS,Sant_0231,forward,"261,686","262,368",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,358","263,375",Cell division protein
rpoH CDS,Sant_0233,forward,"263,537","264,394",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,742","265,140",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,384","266,718",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,773","267,663",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,660","268,505",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,512","269,735",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,732","270,481",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,084","272,835",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,017","273,898",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,009","276,007",hypothetical protein
metR CDS,Sant_0243,reverse,"276,228","277,139",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,243","279,519",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,883","280,714",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,966","281,733",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,931","282,458",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,525","284,187",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,259","285,017",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,030","285,644",membrane protein
ubiB CDS,Sant_0251,forward,"285,641","287,281",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,336","287,603",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,634","288,485",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,489","289,269",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,388","289,880",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,068","291,560",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,611","292,312",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,455","293,783",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,780","294,397",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,441","295,894",Potassium transporter
hemG CDS,Sant_0261,forward,"295,908","296,461",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,828","298,374",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,476","298,551",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,966","301,892",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,178","302,297",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,444","302,520",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,531","302,606",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,909","303,887",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,952","305,487",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,531","306,493",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,493","307,533",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,528","308,352",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,473","308,811",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,846","310,372",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,698","311,799",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,884","311,934",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,937","313,583",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,580","313,837",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,860","314,789",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,855","316,705",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,712","318,256",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,372","319,266",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,461","320,940",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,162","323,189",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,250","324,749",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,756","326,049",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,173","326,499",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,910","328,170",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,501","329,601",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,598","330,659",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,725","331,897",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,902","333,164",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,161","334,234","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,249","335,130",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,108","335,851",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,808","336,959",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,966","338,219",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,216","339,301",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,298","340,647",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,678","341,418",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,553","341,629",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,696","341,771",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,786","341,872",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,954","342,030",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,795","343,793",Putative sugar-nucleotide epimerase/dehydratase
