Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
flgH CDS,Sant_0138,forward,"150,199","150,960",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,991","152,091",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"152,091","153,041",Flagellar protein
flgK CDS,Sant_0141,forward,"153,150","154,835",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,893","155,831",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,882","156,670",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,676","156,945",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,964","157,761",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,764","158,138",Flagellar protein
fliN CDS,Sant_0147,reverse,"158,139","158,543",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,536","159,558",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,555","160,043",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"160,176","161,423",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,420","161,869",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,880","163,256",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,228","163,941",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,934","164,923",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,920","166,629",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,872","167,195",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,750","168,091",Flagellar protein
fliS CDS,Sant_0158,reverse,"168,104","168,493",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,573","170,018",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,464","171,756",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,328","173,590",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,745","174,470",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"175,066","176,673",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,873","177,892","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,904","178,809",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,820","179,800","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,797","180,807",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,964","181,752",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,913","183,202",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,584","184,294","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,878","189,615",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,612","191,150",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,147","191,836",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,836","192,513",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,667","193,674",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,690","194,172",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,172","198,101",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,121","200,700",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,892","202,991",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"203,011","203,811",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,802","204,641",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,392","207,410",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,643","209,127",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,284","210,225",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,669","212,726",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,766","213,539",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,650","214,972",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,629","216,801",Ribonuclease
gor CDS,Sant_0189,reverse,"216,935","218,287",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,385","219,227",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,222","221,535",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,674","222,342",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,518","223,558",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,785","224,207",DoxX family protein
prlC CDS,Sant_0195,forward,"224,451","226,540",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,561","227,314",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,434","228,594",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,710","229,670",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,128","230,623",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,070","231,402",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,457","233,079",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,353","234,578",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,575","235,741",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,959","236,957",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,137","238,021",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,048","238,464",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,625","239,608","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,665","241,209","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,231","242,319","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,571","243,386",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,589","244,296",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,487","244,969",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,046","246,539",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,817","247,599","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,609","248,382","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,401","249,483",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,495","249,929",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,926","250,936",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,951","251,835",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,534","253,175",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,341","254,318",Lipase
MFS transporter CDS,Sant_0222,forward,"254,623","255,831",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,977","256,537",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,930","257,595",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,794","258,048",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,076","258,702",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,908","259,240",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,316","259,607",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,594","260,199",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,431","262,053",Cell division protein
ftsE CDS,Sant_0231,forward,"262,060","262,734",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,724","263,740",Cell division protein
rpoH CDS,Sant_0233,forward,"263,900","264,775",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,119","265,518",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,755","267,077",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,133","268,026",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,023","268,905",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,912","270,135",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,132","270,881",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,484","273,235",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,417","274,312",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,425","276,423",hypothetical protein
metR CDS,Sant_0243,reverse,"276,644","277,555",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,658","279,940",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,307","281,134",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,396","282,172",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,370","282,900",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,968","284,581",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,653","285,411",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,424","286,032",membrane protein
ubiB CDS,Sant_0251,forward,"286,029","287,663",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,722","287,994",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,025","288,873",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,877","289,647",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,766","290,257",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,440","291,924",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,976","292,677",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,823","294,156",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,153","294,783",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,838","296,290",Potassium transporter
hemG CDS,Sant_0261,forward,"296,304","296,857",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,225","298,759",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,863","298,938",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,331","302,246",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,540","302,660",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,794","302,870",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,881","302,956",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,267","304,223",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,288","305,808",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,852","306,814",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,814","307,854",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,849","308,677",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,798","309,136",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,172","310,698",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,022","312,123",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,208","312,258",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,261","313,929",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,926","314,183",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,206","315,163",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,229","317,079",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,086","318,630",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,746","319,633",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,828","321,306",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,528","323,572",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,633","325,163",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,170","326,523",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,642","326,968",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,360","328,619",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,914","330,015",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,012","331,064",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,123","332,295",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,300","333,562",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,559","334,632","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,647","335,528",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,506","336,249",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,206","337,379",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,382","338,638",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,635","339,720",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,717","341,104",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,132","341,872",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,004","342,080",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,144","342,219",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,234","342,320",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,403","342,479",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,248","344,246",Putative sugar-nucleotide epimerase/dehydratase
