Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,691","126,290",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,526","126,882",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"127,089","128,648",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,645","129,037",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"129,074","129,592",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,756","130,355",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,680","131,891",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,985","132,656",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,712","133,171",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,304","133,737",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,963","135,671",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,753","135,829",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,870","137,214",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,219","137,819",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,918","138,814",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,811","140,052",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,286","141,449",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,430","143,540",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,934","144,377",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,416","144,697",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,742","145,459",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,642","146,055",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"146,091","146,495",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,507","147,329",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,381","148,617",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,630","149,388",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,409","150,191",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,255","151,016",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"151,047","152,144",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"152,144","153,094",Flagellar protein
flgK CDS,Sant_0141,forward,"153,203","154,873",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,931","155,869",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,920","156,708",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,714","156,983",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"157,002","157,799",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,802","158,176",Flagellar protein
fliN CDS,Sant_0147,reverse,"158,177","158,581",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,574","159,596",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,593","160,081",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"160,214","161,461",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,458","161,907",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,918","163,294",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,266","163,979",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,972","164,961",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,958","166,675",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,919","167,242",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,797","168,138",Flagellar protein
fliS CDS,Sant_0158,reverse,"168,151","168,542",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,624","170,071",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,523","171,824",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,396","173,662",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,818","174,578",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"175,198","176,805",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"177,045","178,066","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"178,078","178,984",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,995","179,975","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,972","180,984",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"181,142","181,932",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"182,096","183,387",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,769","184,479","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"186,090","189,827",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,824","191,362",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,359","192,048",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"192,048","192,725",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,879","193,886",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,902","194,384",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,384","198,313",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,333","200,912",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"201,104","203,203",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"203,223","204,023",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"204,014","204,853",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,604","207,622",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,855","209,339",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,496","210,437",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,881","212,938",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,978","213,751",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,862","215,184",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,841","217,013",Ribonuclease
gor CDS,Sant_0189,reverse,"217,147","218,499",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,597","219,439",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,434","221,750",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,889","222,559",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,735","223,778",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"224,057","224,483",DoxX family protein
prlC CDS,Sant_0195,forward,"224,728","226,812",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,834","227,600",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,719","228,885",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"229,009","229,950",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,416","230,877",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,334","231,666",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,722","233,336",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,612","234,827",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,824","236,050",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"236,269","237,268",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,449","238,337",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,364","238,783",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,944","239,928","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,985","241,539","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,561","242,666","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,918","243,733",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,936","244,643",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,834","245,316",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,393","246,886",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"247,164","247,946","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,956","248,729","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,748","249,830",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,842","250,276",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"250,273","251,283",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"251,298","252,182",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,881","253,522",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,688","254,705",Lipase
MFS transporter CDS,Sant_0222,forward,"255,010","256,246",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,392","256,953",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,346","258,017",Inner membrane protein
tusA CDS,Sant_0225,forward,"258,213","258,467",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,495","259,128",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,334","259,654",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,730","260,020",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"260,007","260,613",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,843","262,465",Cell division protein
ftsE CDS,Sant_0231,forward,"262,472","263,141",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"263,131","264,151",Cell division protein
rpoH CDS,Sant_0233,forward,"264,310","265,167",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,511","265,909",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"266,146","267,471",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,526","268,418",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,415","269,261",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"269,268","270,491",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,488","271,237",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,840","273,591",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,773","274,654",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,765","276,763",hypothetical protein
metR CDS,Sant_0243,reverse,"276,984","277,896",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"278,000","280,276",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,640","281,470",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,720","282,487",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,685","283,212",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,279","284,889",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,962","285,720",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,738","286,346",membrane protein
ubiB CDS,Sant_0251,forward,"286,343","287,977",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"288,030","288,296",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,327","289,176",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"289,180","289,964",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"290,090","290,583",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,765","292,249",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,300","293,001",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"293,139","294,471",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,468","295,087",Putative elongation factor
trkH CDS,Sant_0260,forward,"295,131","296,600",Potassium transporter
hemG CDS,Sant_0261,forward,"296,614","297,183",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,559","299,094",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"299,196","299,271",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,664","302,577",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,854","302,973",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"303,108","303,184",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"303,193","303,268",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,572","304,528",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,593","306,113",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"306,157","307,119",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"307,119","308,190",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"308,185","309,010",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"309,133","309,471",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,506","311,040",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,365","312,466",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,569","312,619",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,622","314,276",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,273","314,530",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,553","315,482",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,548","317,398",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,405","318,949",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"319,065","319,952",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"320,147","321,625",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,847","323,874",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,935","325,438",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,445","326,732",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,851","327,177",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,569","328,828",Transcription termination factor
rfe CDS,Sant_0289,forward,"329,126","330,226",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,223","331,275",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,334","332,508",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,513","333,775",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,772","334,845","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,860","335,741",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,719","336,467",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,419","337,581",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,583","338,833",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,830","339,915",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,912","341,263",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,292","342,032",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,162","342,238",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,300","342,375",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,391","342,478",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,559","342,635",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,404","344,403",Putative sugar-nucleotide epimerase/dehydratase
