Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
agaS1 CDS,Sant_0025,reverse,"24,990","26,189",Tagatose-6-phosphate ketose/aldose isomerase
agaR CDS,Sant_0026,reverse,"26,247","27,020",Aga operon transcriptional repressor of sugar metabolism
hypothetical protein CDS,Sant_0027,forward,"28,165","29,370",hypothetical protein
proP CDS,Sant_0028,forward,"29,490","30,992",Proline/glycine betaine transporter
arsB CDS,Sant_0029,forward,"31,218","32,507",Arsenite/antimonite transporter
Permease of the major facilitator superfamily CDS,Sant_0030,forward,"32,835","34,202",Permease of the major facilitator superfamily
Cyclase family protein CDS,Sant_0031,forward,"34,204","34,905",Cyclase family protein
Starvation sensing zinc-binding dehydrogenase CDS,Sant_0032,forward,"35,272","36,282",Starvation sensing zinc-binding dehydrogenase
Major facilitator transporter CDS,Sant_0033,forward,"36,347","37,633",Major facilitator transporter
Mannitol dehydrogenase domain protein CDS,Sant_0034,forward,"37,683","39,158",Mannitol dehydrogenase domain protein
"Transcriptional regulator, GntR family CDS",Sant_0035,forward,"39,567","40,253","Transcriptional regulator, GntR family"
hypothetical protein CDS,Sant_0036,forward,"42,343","43,101",hypothetical protein
"Transcriptional regulator, AraC family CDS",Sant_0037,reverse,"43,207","44,196","Transcriptional regulator, AraC family"
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,421","47,404",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,412","47,792",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,789","48,863",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,865","50,178",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,220","51,464",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,628","52,533",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,623","53,006","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,143","53,670",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,667","54,938",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,510","57,558",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,573","57,830","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,873","58,319","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,333","58,647","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,669","59,745","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,786","61,504",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,619","62,479","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,586","62,995",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,085","64,340",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,374","65,185",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,178","65,952",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,954","66,840",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,977","67,652",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,888","68,451",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,444","69,085",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,104","70,105",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,086","70,751","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,776","71,915",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,927","72,757",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,754","73,491",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,494","73,991",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,984","74,406",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,434","75,240",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,344","77,991",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,412","79,776",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,876","81,519",Membrane protein
yidD CDS,Sant_0073,reverse,"81,522","81,779",membrane protein
rnpA CDS,Sant_0074,reverse,"81,743","82,102",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,120","82,263",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,529","82,684",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,903","84,297",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,300","85,400",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,428","86,527",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,546","88,960",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,479","90,321",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,496","91,194",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,191","92,088",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,075","92,695",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,021","94,184",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,849","96,001",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,121","97,422",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,788","99,743",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,915","100,248",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,556","100,969",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,076","101,531",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,713","102,982",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,255","104,257",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,769","105,812",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,965","106,435",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,672","107,586",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,596","109,665",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,821","110,547",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,150","113,077",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,178","114,334",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,312","114,942",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,124","115,741",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,871","116,701",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,884","117,493",hypothetical protein
yibF CDS,Sant_0105,forward,"118,063","118,707",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,816","120,426",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,440","121,749",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,930","122,945",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,165","124,091",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,088","125,107",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,446","126,045",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,281","126,640",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,847","128,406",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,403","128,795",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,832","129,350",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,515","130,117",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,442","131,661",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,755","132,424",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,480","132,943",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,076","133,507",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,734","135,443",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,526","135,602",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,629","136,973",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,978","137,568",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,667","138,565",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,562","139,807",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,041","141,210",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,191","143,303",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,698","144,141",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,180","144,455",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,499","145,218",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,401","145,816",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,823","146,230",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,242","147,063",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,115","148,343",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,356","149,120",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,141","149,929",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,993","150,754",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,785","151,882",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,882","152,832",Flagellar protein
flgK CDS,Sant_0141,forward,"152,941","154,611",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,669","155,608",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,659","156,447",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,453","156,722",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,741","157,538",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,541","157,915",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,916","158,320",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,313","159,335",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,332","159,820",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,953","161,200",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,197","161,646",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,657","163,033",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,005","163,718",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,711","164,700",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,697","166,406",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,649","166,972",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,527","167,868",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,881","168,270",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,350","169,795",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,258","171,550",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,122","173,384",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,539","174,264",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,860","176,467",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,667","177,686","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,698","178,603",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,614","179,594","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,591","180,601",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,758","181,546",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,707","182,996",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,378","184,088","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,673","189,410",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,407","190,945",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,942","191,631",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,631","192,308",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,462","193,470",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,486","193,968",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,968","197,898",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,918","200,497",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,689","202,800",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,820","203,620",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,611","204,450",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,201","207,219",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,452","208,936",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,094","210,039",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,498","212,556",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,596","213,370",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,481","214,813",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,471","216,649",Ribonuclease
gor CDS,Sant_0189,reverse,"216,783","218,140",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,238","219,081",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,078","221,393",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,532","222,201",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,377","223,426",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,659","224,082",DoxX family protein
prlC CDS,Sant_0195,forward,"224,327","226,411",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,432","227,187",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,313","228,474",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,591","229,511",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,970","230,432",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,886","231,220",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,275","232,888",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,164","234,368",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,365","235,564",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,782","236,789",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,972","237,857",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,884","238,300",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,461","239,445","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,502","241,055","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,077","242,166","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,418","243,233",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,436","244,143",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,334","244,817",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,894","246,398",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,676","247,466","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,476","248,254","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,273","249,358",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,370","249,804",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,801","250,812",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,827","251,719",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,418","253,062",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,260","254,256",Lipase
MFS transporter CDS,Sant_0222,forward,"254,563","255,778",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,924","256,488",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,888","257,559",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,755","258,009",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,039","258,671",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,877","259,197",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,273","259,563",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,550","260,159",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,400","262,022",Cell division protein
ftsE CDS,Sant_0231,forward,"262,029","262,708",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,698","263,722",Cell division protein
rpoH CDS,Sant_0233,forward,"263,879","264,736",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,080","265,481",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,718","267,057",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,112","268,009",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,006","268,851",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,858","270,090",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,087","270,836",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,439","273,196",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,378","274,259",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,373","276,371",hypothetical protein
metR CDS,Sant_0243,reverse,"276,593","277,504",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,608","279,890",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,254","281,082",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,332","282,099",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,314","282,849",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,916","284,529",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,601","285,359",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,372","285,980",membrane protein
ubiB CDS,Sant_0251,forward,"285,977","287,706",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,757","288,039",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,070","288,924",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,928","289,700",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,825","290,316",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,498","291,982",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,033","292,734",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,872","294,205",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,202","294,824",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,868","296,350",Potassium transporter
hemG CDS,Sant_0261,forward,"296,364","296,912",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,279","298,813",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,915","298,990",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,383","302,293",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,570","302,689",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,823","302,899",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,908","302,983",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,286","304,247",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,312","305,836",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,880","306,851",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,851","307,909",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,904","308,728",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,850","309,188",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,223","310,760",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,086","312,189",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,274","312,324",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,327","313,977",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,974","314,234",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,257","315,193",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,259","317,109",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,116","318,660",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,776","319,663",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,858","321,344",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,566","323,594",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,655","325,154",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,161","326,475",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,593","326,919",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,325","328,584",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,898","330,000",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,997","331,055",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,114","332,286",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,291","333,553",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,550","334,623","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,638","335,519",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,497","336,240",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,197","337,348",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,350","338,600",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,597","339,682",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,679","341,028",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,058","341,798",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,927","342,003",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,065","342,140",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,155","342,241",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,321","342,397",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,180","344,179",Putative sugar-nucleotide epimerase/dehydratase
