Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
recF CDS,Sant_0079,forward,"85,546","86,657",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,677","89,092",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,615","90,457",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,632","91,332",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,329","92,224",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,211","92,831",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,157","94,321",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,986","96,145",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,265","97,570",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,936","99,888",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,060","100,386",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,696","101,109",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,215","101,670",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,852","103,108",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,375","104,377",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,887","105,879",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,030","106,498",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,741","107,656",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,666","109,735",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,900","110,626",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,221","113,149",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,248","114,396",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,374","115,006",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,189","115,806",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,940","116,767",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,949","117,551",hypothetical protein
yibF CDS,Sant_0105,forward,"118,116","118,757",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,865","120,481",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,495","121,778",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,959","122,971",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,192","124,123",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,120","125,166",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,505","126,104",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,340","126,696",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,903","128,462",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,459","128,851",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,888","129,406",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,570","130,172",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,497","131,708",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,802","132,464",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,520","132,978",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,111","133,542",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,766","135,492",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,575","135,651",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,683","137,027",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,032","137,622",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,721","138,617",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,614","139,855",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,089","141,252",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,233","143,339",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,733","144,176",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,215","144,500",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,544","145,260",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,443","145,856",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,863","146,267",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,279","147,097",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,149","148,379",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,392","149,150",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,171","149,953",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,017","150,778",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,809","151,906",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,906","152,856",Flagellar protein
flgK CDS,Sant_0141,forward,"152,965","154,635",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,693","155,631",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,682","156,470",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,476","156,745",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,764","157,561",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,564","157,938",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,939","158,343",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,336","159,358",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,355","159,843",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,976","161,223",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,220","161,669",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,680","163,056",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,028","163,741",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,734","164,723",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,720","166,429",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,672","166,995",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,550","167,891",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,904","168,293",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,373","169,818",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,264","171,557",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,129","173,394",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,549","174,306",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,902","176,509",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,709","177,728","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,740","178,645",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,656","179,636","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,633","180,643",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,800","181,589",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,750","183,039",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,421","184,131","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,715","189,452",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,449","190,987",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,984","191,673",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,673","192,350",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,504","193,511",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,527","194,009",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,009","197,938",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,958","200,537",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,729","202,828",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,848","203,648",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,639","204,478",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,229","207,247",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,480","208,964",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,121","210,062",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,506","212,563",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,603","213,376",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,487","214,809",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,466","216,638",Ribonuclease
gor CDS,Sant_0189,reverse,"216,772","218,124",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,222","219,072",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,067","221,380",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,519","222,187",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,363","223,406",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,633","224,055",DoxX family protein
prlC CDS,Sant_0195,forward,"224,300","226,388",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,410","227,161",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,279","228,441",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,557","229,494",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,954","230,415",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,862","231,194",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,253","232,866",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,142","234,339",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,336","235,549",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,768","236,766",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,947","237,835",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,862","238,278",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,439","239,422","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,479","241,024","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,046","242,134","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,386","243,204",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,410","244,119",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,310","244,792",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,869","246,374",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,652","247,434","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,444","248,246","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,265","249,350",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,362","249,796",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,793","250,803",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,818","251,702",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,401","253,042",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,208","254,186",Lipase
MFS transporter CDS,Sant_0222,forward,"254,491","255,703",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,850","256,410",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,815","257,488",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,684","257,938",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,966","258,594",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,805","259,125",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,201","259,493",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,480","260,088",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,318","261,940",Cell division protein
ftsE CDS,Sant_0231,forward,"261,947","262,616",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,606","263,625",Cell division protein
rpoH CDS,Sant_0233,forward,"263,783","264,640",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,984","265,382",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,619","266,951",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,006","267,896",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,893","268,738",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,745","269,969",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,966","270,715",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,318","273,070",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,252","274,133",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,244","276,242",hypothetical protein
metR CDS,Sant_0243,reverse,"276,463","277,390",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,493","279,769",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,133","280,962",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,217","281,984",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,183","282,717",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,784","284,398",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,472","285,239",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,252","285,860",membrane protein
ubiB CDS,Sant_0251,forward,"285,857","287,495",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,569","287,835",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,866","288,714",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,718","289,490",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,609","290,101",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,283","291,774",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,827","292,529",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,667","293,998",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,995","294,614",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,658","296,137",Potassium transporter
hemG CDS,Sant_0261,forward,"296,151","296,699",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,072","298,610",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,896","298,971",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,371","302,282",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,560","302,680",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,814","302,890",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,901","302,976",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,279","304,235",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,300","305,820",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,864","306,826",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,826","307,889",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,884","308,708",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,831","309,169",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,204","310,746",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,082","312,183",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,268","312,318",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,321","313,967",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,964","314,221",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,244","315,173",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,239","317,089",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,096","318,640",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,756","319,643",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,838","321,316",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,538","323,565",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,626","325,125",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,132","326,435",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,553","326,880",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,277","328,536",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,834","329,949",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,946","331,010",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,069","332,243",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,248","333,517",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,514","334,596","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,611","335,494",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,472","336,218",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,175","337,327",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,329","338,583",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,580","339,684",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,681","341,039",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,069","341,818",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,947","342,023",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,086","342,161",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,177","342,264",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,356","342,432",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,207","344,205",Putative sugar-nucleotide epimerase/dehydratase
