Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
putative PTS system IIB component CDS,Sant_0067,reverse,"73,619","74,116",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,109","74,531",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,559","75,365",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,469","78,105",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,522","79,888",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,987","81,631",Membrane protein
yidD CDS,Sant_0073,reverse,"81,634","81,891",membrane protein
rnpA CDS,Sant_0074,reverse,"81,855","82,214",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,232","82,375",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,640","82,798",hypothetical protein
dnaA CDS,Sant_0077,forward,"83,013","84,407",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,410","85,510",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,537","86,656",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,675","89,095",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,655","90,503",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,678","91,383",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,380","92,273",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,260","92,881",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,208","94,371",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"95,036","96,184",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,304","97,599",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,965","99,918",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,090","100,425",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,730","101,143",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,248","101,703",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,886","103,154",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,421","104,422",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,932","106,030",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,181","106,651",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,890","107,807",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,817","109,886",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"110,047","110,784",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,383","113,321",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,424","114,590",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,568","115,198",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,417","116,034",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"116,168","116,995",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"117,177","117,779",hypothetical protein
yibF CDS,Sant_0105,forward,"118,345","118,996",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"119,104","120,727",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,741","122,024",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"122,205","123,236",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,456","124,382",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,379","125,398",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,737","126,336",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,572","126,928",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"127,135","128,694",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,691","129,083",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"129,120","129,638",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,802","130,401",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,726","131,939",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"132,033","132,695",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,758","133,219",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,352","133,783",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"134,007","135,710",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,792","135,868",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,901","137,245",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,250","137,843",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,942","138,840",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,837","140,078",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,312","141,475",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,456","143,552",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,946","144,389",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,428","144,703",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,747","145,463",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,646","146,059",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"146,066","146,470",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,482","147,300",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,352","148,578",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,591","149,349",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,370","150,152",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,216","150,977",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"151,008","152,105",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"152,105","153,055",Flagellar protein
flgK CDS,Sant_0141,forward,"153,164","154,834",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,892","155,830",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,881","156,669",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,675","156,944",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,963","157,760",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,763","158,137",Flagellar protein
fliN CDS,Sant_0147,reverse,"158,138","158,542",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,535","159,557",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,554","160,042",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"160,175","161,422",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,419","161,868",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,879","163,255",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,227","163,940",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,933","164,922",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,919","166,628",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,871","167,194",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,749","168,090",Flagellar protein
fliS CDS,Sant_0158,reverse,"168,103","168,492",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,572","170,017",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,463","171,755",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,327","173,589",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,744","174,469",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"175,065","176,672",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,872","177,891","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,903","178,808",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,819","179,799","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,796","180,806",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,963","181,751",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,912","183,201",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,583","184,293","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,877","189,614",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,611","191,149",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,146","191,835",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,835","192,512",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,666","193,673",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,689","194,171",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,171","198,100",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,120","200,699",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,891","202,990",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"203,010","203,810",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,801","204,640",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,391","207,409",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,642","209,143",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,301","210,249",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,693","212,750",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,790","213,563",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,674","215,003",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,666","216,840",Ribonuclease
gor CDS,Sant_0189,reverse,"216,981","218,333",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,431","219,276",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,299","221,612",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,751","222,426",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,602","223,655",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,884","224,307",DoxX family protein
prlC CDS,Sant_0195,forward,"224,551","226,641",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,662","227,417",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,535","228,695",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,811","229,762",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,220","230,681",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,128","231,461",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,516","233,130",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,405","234,632",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,629","235,800",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"236,018","237,016",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,196","238,080",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,107","238,523",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,684","239,667","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,724","241,268","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,290","242,378","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,630","243,445",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,648","244,355",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,546","245,028",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,105","246,601",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,879","247,661","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,671","248,444","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,463","249,545",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,557","250,003",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"250,000","251,019",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"251,034","251,918",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,617","253,258",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,427","254,440",Lipase
MFS transporter CDS,Sant_0222,forward,"254,766","255,974",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,123","256,683",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,078","257,756",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,954","258,208",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,236","258,863",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,078","259,399",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,475","259,769",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,756","260,362",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,594","262,222",Cell division protein
ftsE CDS,Sant_0231,forward,"262,229","262,928",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,918","263,944",Cell division protein
rpoH CDS,Sant_0233,forward,"264,101","264,961",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,310","265,718",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,955","267,277",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,332","268,222",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,219","269,064",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"269,071","270,294",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,291","271,040",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,643","273,394",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,576","274,457",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,568","276,567",hypothetical protein
metR CDS,Sant_0243,reverse,"276,791","277,708",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,811","280,103",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,467","281,294",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,547","282,314",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,518","283,073",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,140","284,753",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,849","285,607",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,620","286,234",membrane protein
ubiB CDS,Sant_0251,forward,"286,231","287,865",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,916","288,184",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,215","289,070",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"289,074","289,845",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,964","290,484",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,668","292,152",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,204","292,905",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"293,042","294,408",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,405","295,040",Putative elongation factor
trkH CDS,Sant_0260,forward,"295,084","296,569",Potassium transporter
hemG CDS,Sant_0261,forward,"296,583","297,150",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,518","299,054",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"299,157","299,232",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,628","302,539",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,819","302,939",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"303,138","303,214",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"303,223","303,300",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,603","304,559",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,624","306,163",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"306,207","307,169",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"307,169","308,209",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"308,204","309,028",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"309,149","309,487",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,522","311,050",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,374","312,475",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,560","312,610",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,613","314,271",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,268","314,525",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,548","315,477",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,543","317,393",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,400","318,944",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"319,060","319,947",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"320,142","321,621",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,843","323,870",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,931","325,447",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,454","326,741",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,859","327,185",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,578","328,837",Transcription termination factor
rfe CDS,Sant_0289,forward,"329,144","330,249",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,246","331,298",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,357","332,529",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,534","333,796",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,793","334,866","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,881","335,762",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,740","336,483",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,440","337,591",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,593","338,843",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,840","339,925",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,922","341,271",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,299","342,056",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,185","342,261",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,326","342,401",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,416","342,502",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,596","342,672",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,438","344,436",Putative sugar-nucleotide epimerase/dehydratase
