Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
kdgK CDS,Sant_0184,reverse,"209,187","210,128",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,572","212,629",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,669","213,442",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,553","214,875",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,532","216,704",Ribonuclease
gor CDS,Sant_0189,reverse,"216,838","218,190",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,288","219,133",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,155","221,475",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,616","222,285",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,462","223,505",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,732","224,157",DoxX family protein
prlC CDS,Sant_0195,forward,"224,402","226,486",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,507","227,258",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,381","228,562",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,678","229,600",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,063","230,524",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,971","231,303",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,358","232,971",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,246","234,450",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,447","235,619",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,837","236,835",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,017","237,917",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,944","238,361",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,523","239,514","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,571","241,123","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,145","242,237","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,489","243,304",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,507","244,214",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,405","244,887",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,964","246,457",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,735","247,517","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,527","248,300","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,319","249,406",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,418","249,854",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,851","250,863",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,878","251,767",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,468","253,110",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,328","254,308",Lipase
MFS transporter CDS,Sant_0222,forward,"254,613","255,829",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,978","256,541",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,941","257,606",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,802","258,056",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,084","258,710",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,918","259,238",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,314","259,609",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,596","260,202",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,447","262,069",Cell division protein
ftsE CDS,Sant_0231,forward,"262,076","262,750",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,740","263,779",Cell division protein
rpoH CDS,Sant_0233,forward,"263,937","264,794",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,139","265,541",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,778","267,101",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,156","268,053",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,050","268,895",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,902","270,130",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,127","270,882",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,485","273,236",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,418","274,299",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,413","276,412",hypothetical protein
metR CDS,Sant_0243,reverse,"276,634","277,549",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,652","279,933",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,297","281,125",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,377","282,144",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,354","282,887",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,954","284,564",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,638","285,396",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,409","286,017",membrane protein
ubiB CDS,Sant_0251,forward,"286,014","287,648",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,699","287,965",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,996","288,848",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,852","289,623",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,754","290,253",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,438","291,936",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,989","292,690",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,841","294,170",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,167","294,787",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,831","296,287",Potassium transporter
hemG CDS,Sant_0261,forward,"296,301","296,849",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,216","298,751",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,853","298,928",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,337","302,266",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,546","302,665",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,799","302,875",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,888","302,964",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,267","304,223",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,288","305,809",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,853","306,816",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,816","307,858",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,853","308,677",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,804","309,146",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,181","310,717",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,050","312,151",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,236","312,286",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,289","313,935",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,932","314,189",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,212","315,143",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,209","317,070",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,077","318,621",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,737","319,624",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,819","321,313",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,535","323,567",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,628","325,251",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,258","326,555",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,673","326,999",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,392","328,651",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,956","330,057",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,054","331,109",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,168","332,340",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,345","333,607",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,604","334,677","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,692","335,577",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,555","336,298",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,255","337,406",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,408","338,679",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,676","339,765",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,762","341,118",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,146","341,889",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,019","342,095",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,158","342,233",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,248","342,334",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,414","342,490",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,254","344,252",Putative sugar-nucleotide epimerase/dehydratase
