Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,546","62,406","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,513","62,920",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,010","64,260",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,294","65,103",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,096","65,866",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,868","66,749",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,886","67,560",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,796","68,359",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,352","68,993",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,012","70,013",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"69,994","70,659","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,684","71,823",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,835","72,665",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,662","73,399",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,402","73,899",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,892","74,314",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,342","75,148",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,252","77,888",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,306","79,673",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,774","81,421",Membrane protein
yidD CDS,Sant_0073,reverse,"81,424","81,681",membrane protein
rnpA CDS,Sant_0074,reverse,"81,645","82,004",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,022","82,165",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,429","82,584",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,800","84,200",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,203","85,303",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,330","86,427",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,446","88,860",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,378","90,221",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,396","91,094",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,091","91,984",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"91,971","92,591",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"92,917","94,080",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,745","95,894",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,014","97,311",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,677","99,629",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,801","100,127",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,433","100,846",Heat shock protein A
ibpB CDS,Sant_0091,forward,"100,954","101,409",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,595","102,852",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,123","104,124",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,637","105,635",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,786","106,253",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,491","107,405",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,415","109,484",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,643","110,368",Lipoprotein
mtlA CDS,Sant_0099,forward,"110,963","112,888",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"112,987","114,135",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,113","114,755",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"114,937","115,554",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,684","116,511",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,693","117,295",hypothetical protein
yibF CDS,Sant_0105,forward,"117,860","118,506",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,614","120,238",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,252","121,535",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,716","122,726",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"122,946","123,872",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,869","124,889",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,228","125,827",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,063","126,419",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,626","128,185",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,182","128,577",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,614","129,136",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,300","129,902",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,227","131,435",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,529","132,191",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,247","132,705",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,838","133,270",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,494","135,197",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,279","135,355",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,379","136,723",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,728","137,318",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,417","138,313",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,310","139,551",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,785","140,948",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"140,929","143,025",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,419","143,862",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"143,901","144,176",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,220","144,936",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,119","145,532",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,539","145,943",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"145,955","146,773",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,825","148,051",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,064","148,822",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,843","149,625",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,689","150,450",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,481","151,578",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,578","152,528",Flagellar protein
flgK CDS,Sant_0141,forward,"152,637","154,307",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,365","155,303",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,354","156,142",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,148","156,417",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,436","157,233",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,236","157,610",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,611","158,015",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,008","159,030",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,027","159,515",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,648","160,895",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"160,892","161,341",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,352","162,728",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,700","163,413",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,406","164,395",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,392","166,101",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,344","166,667",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,222","167,563",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,576","167,965",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,045","169,490",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"169,936","171,228",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,800","173,062",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,217","173,942",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,538","176,145",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,345","177,364","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,376","178,281",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,292","179,273","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,270","180,280",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,437","181,225",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,386","182,675",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,057","183,767","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,351","189,088",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,085","190,623",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,620","191,309",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,309","191,986",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,140","193,147",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,163","193,645",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,645","197,574",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,594","200,173",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,365","202,464",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,484","203,284",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,275","204,114",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,868","206,886",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,119","208,603",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,760","209,701",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,145","212,202",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,242","213,015",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,126","214,448",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,105","216,277",Ribonuclease
gor CDS,Sant_0189,reverse,"216,411","217,763",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,861","218,703",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,698","221,011",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,150","221,818",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"221,994","223,034",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,261","223,683",DoxX family protein
prlC CDS,Sant_0195,forward,"223,927","226,012",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,033","226,793",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"226,911","228,071",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,187","229,107",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,565","230,026",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,476","230,910",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,965","232,579",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,854","234,050",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,047","235,213",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,431","236,429",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,609","237,493",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,520","237,936",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,097","239,080","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,137","240,681","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,703","241,791","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,043","242,858",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,061","243,768",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"243,959","244,441",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,518","246,011",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,289","247,071","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,081","247,854","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,873","248,955",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"248,967","249,401",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,398","250,408",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,423","251,307",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,006","252,647",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,813","253,790",Lipase
MFS transporter CDS,Sant_0222,forward,"254,095","255,303",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,449","256,009",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,402","257,067",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,267","257,525",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,553","258,181",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,388","258,708",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,785","259,079",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,066","259,672",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"259,902","261,525",Cell division protein
ftsE CDS,Sant_0231,forward,"261,532","262,205",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,195","263,216",Cell division protein
rpoH CDS,Sant_0233,forward,"263,375","264,232",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,576","264,974",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,211","266,533",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,588","267,478",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,475","268,320",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,327","269,550",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,547","270,296",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"270,899","272,650",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"272,832","273,713",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"274,824","275,827",hypothetical protein
metR CDS,Sant_0243,reverse,"276,048","276,959",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,062","279,340",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,704","280,531",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,780","281,547",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,748","282,275",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,342","283,952",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,024","284,782",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,795","285,403",membrane protein
ubiB CDS,Sant_0251,forward,"285,400","287,040",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,092","287,360",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,391","288,239",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,244","289,014",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,133","289,624",Transcriptional activator
ubiD CDS,Sant_0256,forward,"289,806","291,292",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,343","292,044",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,181","293,510",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,507","294,124",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,168","295,619",Potassium transporter
hemG CDS,Sant_0261,forward,"295,633","296,181",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,550","298,088",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,190","298,265",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,666","301,593",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"301,873","301,993",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,129","302,205",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,214","302,289",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,593","303,549",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,614","305,134",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,178","306,140",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,140","307,180",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,175","307,999",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,122","308,460",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,496","310,022",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,346","311,447",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,532","311,582",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,585","313,231",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,228","313,485",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,508","314,437",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,503","316,354",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,361","317,905",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,021","318,908",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,103","320,581",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"320,803","322,830",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"322,891","324,390",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,397","325,685",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"325,805","326,131",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,551","327,810",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,106","329,210",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,207","330,271",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,331","331,509",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,514","332,784",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"332,781","333,857","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"333,872","334,757",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"334,734","335,484",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,440","336,592",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,594","337,844",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"337,841","338,929",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"338,926","340,275",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,303","341,048",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,177","341,253",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,316","341,391",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,585","341,672",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,755","341,831",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,597","343,595",Putative sugar-nucleotide epimerase/dehydratase
