Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,577","105,576",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,727","106,194",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,431","107,345",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,355","109,424",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,580","110,321",Lipoprotein
mtlA CDS,Sant_0099,forward,"110,917","112,842",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"112,941","114,089",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,067","114,696",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"114,878","115,495",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,626","116,555",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,776","117,387",hypothetical protein
yibF CDS,Sant_0105,forward,"117,952","118,593",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,701","120,299",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,313","121,596",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,777","122,787",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,007","123,933",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,930","124,956",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,295","125,894",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,130","126,486",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,693","128,252",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,249","128,641",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,678","129,196",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,360","129,959",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,284","131,492",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,586","132,248",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,304","132,762",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,895","133,326",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,550","135,257",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,339","135,415",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,444","136,788",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,793","137,400",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,499","138,395",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,392","139,634",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,868","141,031",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,012","143,108",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,502","143,945",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"143,984","144,259",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,303","145,019",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,202","145,615",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,622","146,026",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,038","146,858",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,910","148,136",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,149","148,907",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,928","149,710",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,774","150,535",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,566","151,663",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,663","152,613",Flagellar protein
flgK CDS,Sant_0141,forward,"152,722","154,392",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,450","155,388",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,439","156,227",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,233","156,502",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,521","157,318",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,321","157,695",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,696","158,100",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,093","159,115",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,112","159,600",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,733","160,980",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"160,977","161,426",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,437","162,813",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,785","163,498",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,491","164,480",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,477","166,186",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,429","166,752",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,307","167,648",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,661","168,050",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,130","169,575",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,021","171,313",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,885","173,147",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,302","174,027",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,623","176,230",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,430","177,449","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,461","178,366",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,377","179,357","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,354","180,364",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,521","181,309",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,470","182,759",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,141","183,851","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,435","189,172",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,169","190,707",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,704","191,393",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,393","192,070",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,224","193,231",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,247","193,729",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,729","197,663",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,683","200,281",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,479","202,604",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,624","203,424",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,415","204,254",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,005","207,023",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,256","208,740",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,897","209,838",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,282","212,339",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,379","213,152",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,263","214,585",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,242","216,414",Ribonuclease
gor CDS,Sant_0189,reverse,"216,548","217,900",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,998","218,840",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,835","221,171",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,310","221,978",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,154","223,194",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,421","223,843",DoxX family protein
prlC CDS,Sant_0195,forward,"224,089","226,173",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,194","226,943",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,061","228,225",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,341","229,262",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,721","230,182",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,635","230,978",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,033","232,646",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,922","234,123",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,120","235,287",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,506","236,504",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,684","237,568",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,595","238,011",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,172","239,155","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,212","240,756","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,778","241,866","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,118","242,933",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,136","243,843",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,034","244,516",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,593","246,086",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,364","247,146","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,156","247,929","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,948","249,030",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,042","249,477",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,474","250,485",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,500","251,384",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,086","252,730",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,932","253,935",Lipase
MFS transporter CDS,Sant_0222,forward,"254,241","255,453",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,599","256,159",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,554","257,225",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,426","257,680",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,710","258,385",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,593","258,913",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,989","259,281",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,266","259,895",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,132","261,756",Cell division protein
ftsE CDS,Sant_0231,forward,"261,763","262,431",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,421","263,437",Cell division protein
rpoH CDS,Sant_0233,forward,"263,599","264,456",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,801","265,202",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,440","266,766",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,821","267,713",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,710","268,559",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,566","269,811",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,808","270,557",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,160","272,912",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,094","273,977",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,089","276,092",hypothetical protein
metR CDS,Sant_0243,reverse,"276,313","277,224",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,327","279,616",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,988","280,816",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,065","281,832",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,030","282,560",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,627","284,237",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,310","285,068",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,081","285,689",membrane protein
ubiB CDS,Sant_0251,forward,"285,686","287,320",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,372","287,638",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,669","288,520",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,524","289,303",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,428","289,921",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,103","291,587",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,638","292,347",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,484","293,829",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,826","294,446",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,490","295,943",Potassium transporter
hemG CDS,Sant_0261,forward,"295,957","296,505",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,875","298,410",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,590","298,665",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,058","301,968",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,253","302,372",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,506","302,582",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,592","302,667",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,970","303,926",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,991","305,511",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,555","306,517",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,517","307,557",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,552","308,378",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,499","308,837",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,874","310,401",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,725","311,826",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,913","311,963",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,966","313,616",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,613","313,880",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,903","314,832",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,898","316,755",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,762","318,306",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,422","319,309",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,504","320,983",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,206","323,239",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,300","324,799",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,806","326,107",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,228","326,554",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,946","328,205",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,500","329,601",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,598","330,659",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,718","331,891",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,896","333,158",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,155","334,228","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,243","335,124",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,102","335,845",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,802","336,954",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,956","338,206",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,203","339,288",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,285","340,634",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,662","341,402",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,531","341,607",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,672","341,747",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,763","341,850",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,930","342,006",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,771","343,769",Putative sugar-nucleotide epimerase/dehydratase
