Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
fliP CDS,Sant_0145,reverse,"156,584","157,381",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,384","157,758",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,759","158,163",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,156","159,178",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,175","159,663",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,796","161,043",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,040","161,489",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,500","162,876",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,848","163,564",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,557","164,549",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,546","166,272",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,515","166,838",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,393","167,734",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,747","168,144",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,224","169,669",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,115","171,408",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,980","173,243",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,398","174,144",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,745","176,359",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,560","177,584","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,596","178,515",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,526","179,506","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,503","180,513",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,670","181,458",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,619","182,909",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,291","184,001","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,585","189,331",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,328","190,878",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,875","191,565",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,565","192,242",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,396","193,403",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,419","193,901",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,901","197,835",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,855","200,434",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,626","202,725",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,745","203,545",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,536","204,375",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,126","207,147",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,380","208,868",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,025","209,978",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,424","212,500",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,540","213,319",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,430","214,752",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,409","216,596",Ribonuclease
gor CDS,Sant_0189,reverse,"216,732","218,084",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,189","219,040",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,038","221,351",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,490","222,162",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,338","223,388",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,617","224,039",DoxX family protein
prlC CDS,Sant_0195,forward,"224,285","226,369",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,390","227,141",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,260","228,442",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,558","229,478",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,936","230,397",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,849","231,181",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,236","232,858",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,134","234,330",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,327","235,493",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,711","236,710",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,890","237,774",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,801","238,217",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,378","239,363","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,420","240,966","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,988","242,085","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,337","243,152",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,355","244,062",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,253","244,735",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,812","246,311",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,589","247,372","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,382","248,165","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,184","249,266",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,278","249,712",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,709","250,719",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,734","251,618",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,317","252,958",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,124","254,101",Lipase
MFS transporter CDS,Sant_0222,forward,"254,406","255,617",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,766","256,328",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,727","257,392",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,596","257,850",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,878","258,513",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,721","259,046",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,122","259,412",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,399","260,004",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,234","261,871",Cell division protein
ftsE CDS,Sant_0231,forward,"261,878","262,553",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,543","263,589",Cell division protein
rpoH CDS,Sant_0233,forward,"263,746","264,603",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,955","265,355",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,600","266,922",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,977","267,867",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,864","268,709",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,716","269,939",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,936","270,685",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,288","273,048",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,230","274,119",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,230","276,233",hypothetical protein
metR CDS,Sant_0243,reverse,"276,454","277,372",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,475","279,761",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,125","280,952",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,201","281,968",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,168","282,700",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,767","284,379",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,451","285,209",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,222","285,830",membrane protein
ubiB CDS,Sant_0251,forward,"285,827","287,462",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,514","287,782",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,813","288,666",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,670","289,442",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,561","290,052",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,235","291,722",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,773","292,474",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,615","293,983",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,980","294,601",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,645","296,097",Potassium transporter
hemG CDS,Sant_0261,forward,"296,111","296,664",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,033","298,569",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,671","298,746",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,139","302,050",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,329","302,448",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,583","302,659",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,668","302,743",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,046","304,002",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,067","305,587",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,631","306,593",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,593","307,633",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,628","308,457",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,578","308,916",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,951","310,478",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,802","311,903",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,988","312,038",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,041","313,687",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,684","313,941",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,964","314,893",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,959","316,809",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,816","318,360",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,476","319,363",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,558","321,036",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,258","323,285",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,346","324,859",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,866","326,154",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,275","326,601",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,996","328,255",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,551","329,660",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,657","330,709",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,768","331,945",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,950","333,212",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,209","334,285","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,300","335,181",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,159","335,902",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,859","337,012",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,014","338,268",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,265","339,350",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,347","340,698",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,726","341,466",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,597","341,678",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,740","341,815",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,831","341,917",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,998","342,074",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,838","343,836",Putative sugar-nucleotide epimerase/dehydratase
