Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,280","64,531",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,565","65,374",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,367","66,137",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"66,139","67,036",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"67,173","67,847",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"68,083","68,652",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,645","69,286",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,305","70,308",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,289","70,954","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,979","72,119",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"72,131","72,963",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,960","73,698",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,701","74,199",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,192","74,616",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,644","75,451",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,555","78,216",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,634","79,998",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"80,097","81,740",Membrane protein
yidD CDS,Sant_0073,reverse,"81,743","82,000",membrane protein
rnpA CDS,Sant_0074,reverse,"81,964","82,323",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,341","82,484",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,766","82,921",hypothetical protein
dnaA CDS,Sant_0077,forward,"83,136","84,530",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,533","85,633",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,660","86,763",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,782","89,220",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,740","90,584",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,759","91,457",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,454","92,351",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,338","92,958",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,285","94,449",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"95,117","96,265",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,386","97,682",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"98,049","100,008",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,186","100,512",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,817","101,230",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,335","101,790",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,972","103,235",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,502","104,503",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"105,041","106,042",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,193","106,669",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,907","107,821",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,831","109,900",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"110,056","110,781",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,376","113,302",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,401","114,549",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,527","115,166",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,349","115,967",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"116,098","116,934",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"117,116","117,718",hypothetical protein
yibF CDS,Sant_0105,forward,"118,283","118,924",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"119,032","120,630",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,644","121,927",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"122,108","123,118",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,338","124,264",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,261","125,280",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,619","126,218",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,454","126,810",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"127,017","128,576",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,573","128,965",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"129,002","129,520",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,684","130,283",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,608","131,816",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,910","132,574",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,630","133,088",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,221","133,652",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,876","135,579",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,661","135,737",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,761","137,105",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,110","137,700",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,799","138,695",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,692","139,933",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,167","141,330",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,311","143,433",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,827","144,270",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,309","144,584",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,628","145,344",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,527","145,940",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,947","146,351",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,363","147,181",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,233","148,459",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,472","149,230",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,251","150,033",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,098","150,859",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,890","151,989",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,989","152,940",Flagellar protein
flgK CDS,Sant_0141,forward,"153,049","154,729",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,797","155,738",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,789","156,577",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,583","156,852",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,871","157,685",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,688","158,062",Flagellar protein
fliN CDS,Sant_0147,reverse,"158,063","158,467",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,460","159,482",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,479","159,967",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"160,100","161,347",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,344","161,793",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,804","163,180",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,152","163,865",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,858","164,847",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,844","166,554",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,797","167,120",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,682","168,023",Flagellar protein
fliS CDS,Sant_0158,reverse,"168,036","168,425",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,510","169,955",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,403","171,695",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,267","173,529",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,685","174,413",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"175,011","176,622",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,824","177,843","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,855","178,770",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,781","179,761","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,758","180,768",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,925","181,714",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,875","183,167",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,549","184,259","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,846","189,588",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,585","191,124",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,121","191,810",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,810","192,487",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,641","193,648",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,664","194,146",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,146","198,075",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,095","200,681",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,873","202,983",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"203,003","203,803",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,794","204,633",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,385","207,414",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,647","209,133",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,290","210,233",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,690","212,747",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,788","213,561",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,684","215,030",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,687","216,861",Ribonuclease
gor CDS,Sant_0189,reverse,"216,995","218,347",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,445","219,288",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,283","221,616",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,756","222,451",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,628","223,669",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,896","224,319",DoxX family protein
prlC CDS,Sant_0195,forward,"224,563","226,647",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,668","227,418",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,537","228,709",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,825","229,745",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,206","230,667",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,122","231,454",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,509","233,122",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,426","234,630",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,627","235,793",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"236,011","237,009",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,190","238,076",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,103","238,519",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,680","239,663","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,720","241,265","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,287","242,399","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,651","243,478",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,682","244,395",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,587","245,069",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,146","246,639",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,922","247,704","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,714","248,493","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,512","249,594",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,606","250,040",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"250,037","251,051",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"251,066","251,951",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,650","253,298",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,504","254,481",Lipase
MFS transporter CDS,Sant_0222,forward,"254,787","255,995",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,141","256,708",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,101","257,766",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,962","258,216",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,244","258,872",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,078","259,398",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,474","259,765",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,752","260,358",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,588","262,211",Cell division protein
ftsE CDS,Sant_0231,forward,"262,218","262,889",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,879","263,910",Cell division protein
rpoH CDS,Sant_0233,forward,"264,067","264,924",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,268","265,666",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,903","267,230",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,285","268,177",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,174","269,019",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"269,026","270,250",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,247","270,996",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,599","273,350",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,532","274,413",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,530","276,528",hypothetical protein
metR CDS,Sant_0243,reverse,"276,750","277,662",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,765","280,064",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,430","281,257",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,507","282,274",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,473","283,008",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,075","284,685",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,757","285,515",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,528","286,136",membrane protein
ubiB CDS,Sant_0251,forward,"286,133","287,767",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,818","288,085",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,116","288,967",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,971","289,741",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,867","290,358",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,547","292,031",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,082","292,783",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,920","294,251",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,248","294,872",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,916","296,369",Potassium transporter
hemG CDS,Sant_0261,forward,"296,383","296,931",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,302","298,836",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,938","299,013",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,406","302,316",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,598","302,717",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,851","302,927",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,936","303,011",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,317","304,315",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,380","305,917",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,961","306,923",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,923","307,972",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,967","308,791",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,912","309,250",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,288","310,815",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,158","312,259",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,344","312,394",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,397","314,044",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,041","314,298",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,321","315,251",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,317","317,169",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,176","318,721",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,837","319,727",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,922","321,410",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,632","323,667",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,728","325,243",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,250","326,542",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,660","326,986",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,380","328,639",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,934","330,034",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,031","331,093",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,152","332,324",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,329","333,591",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,588","334,661","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,676","335,557",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,535","336,278",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,235","337,386",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,388","338,638",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,635","339,720",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,717","341,066",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,094","341,834",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,964","342,040",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,102","342,177",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,192","342,278",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,358","342,434",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,202","344,200",Putative sugar-nucleotide epimerase/dehydratase
