Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,404","58,718","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,740","59,816","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,857","61,575",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,689","62,549","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,656","63,063",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,153","64,403",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,437","65,246",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,239","66,009",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"66,011","66,892",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"67,029","67,703",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,939","68,502",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,495","69,136",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,155","70,161",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,142","70,819","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,844","71,994",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"72,006","72,851",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,848","73,600",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,603","74,101",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,094","74,517",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,545","75,351",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,455","78,101",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,521","79,885",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,991","81,634",Membrane protein
yidD CDS,Sant_0073,reverse,"81,637","81,894",membrane protein
rnpA CDS,Sant_0074,reverse,"81,858","82,217",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,236","82,379",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,647","82,810",hypothetical protein
dnaA CDS,Sant_0077,forward,"83,025","84,419",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,422","85,523",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,552","86,647",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,666","89,086",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,613","90,456",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,631","91,329",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,326","92,219",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,206","92,826",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,152","94,316",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,985","96,133",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,253","97,548",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,914","99,872",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,044","100,370",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,677","101,090",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,195","101,650",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,832","103,094",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,361","104,362",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,871","105,885",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,043","106,511",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,748","107,662",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,672","109,744",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,902","110,627",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,222","113,154",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,253","114,408",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,386","115,026",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,208","115,828",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,958","116,789",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,976","117,584",hypothetical protein
yibF CDS,Sant_0105,forward,"118,150","118,797",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,905","120,503",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,517","121,821",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"122,006","123,040",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,262","124,199",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,196","125,215",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,554","126,153",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,389","126,745",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,952","128,511",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,508","128,900",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,937","129,455",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,619","130,218",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,543","131,751",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,845","132,512",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,568","133,026",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,159","133,591",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,817","135,551",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,633","135,709",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,743","137,087",Transcriptional activator
flhC CDS,Sant_0124,forward,"137,092","137,682",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,781","138,677",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,674","139,915",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,149","141,312",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,293","143,389",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,783","144,226",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,265","144,540",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,584","145,300",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,483","145,896",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,903","146,307",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,319","147,137",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,189","148,415",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,428","149,186",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,207","149,996",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"150,060","150,823",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,854","151,960",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,960","152,924",Flagellar protein
flgK CDS,Sant_0141,forward,"153,033","154,703",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,761","155,699",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,750","156,538",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,544","156,813",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,832","157,629",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,632","158,006",Flagellar protein
fliN CDS,Sant_0147,reverse,"158,007","158,411",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,404","159,426",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,423","159,911",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"160,044","161,291",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,288","161,737",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,748","163,130",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,102","163,815",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,808","164,808",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,805","166,514",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,757","167,080",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,635","167,976",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,989","168,378",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,458","169,903",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,349","171,641",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,213","173,475",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,630","174,355",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,951","176,560",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,760","177,779","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,791","178,696",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,707","179,687","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,684","180,694",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,851","181,639",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,800","183,089",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,471","184,181","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,765","189,502",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,499","191,037",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,034","191,723",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,723","192,400",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,554","193,561",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,577","194,059",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,059","197,988",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,008","200,587",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,779","202,878",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,898","203,698",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,689","204,528",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,279","207,297",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,530","209,014",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,171","210,112",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,556","212,613",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,653","213,426",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,537","214,859",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,516","216,688",Ribonuclease
gor CDS,Sant_0189,reverse,"216,822","218,174",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,272","219,114",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,109","221,422",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,561","222,229",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,405","223,461",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,701","224,127",DoxX family protein
prlC CDS,Sant_0195,forward,"224,375","226,459",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,480","227,236",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,354","228,532",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,648","229,584",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,057","230,519",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,970","231,313",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,368","232,986",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,260","234,483",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,480","235,663",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,884","236,906",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,088","237,980",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"238,007","238,423",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,584","239,578","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,635","241,225","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,247","242,343","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,595","243,418",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,621","244,328",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,519","245,001",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"245,078","246,592",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,873","247,664","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,674","248,447","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,466","249,549",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,561","250,002",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,999","251,034",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"251,049","251,951",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,650","253,291",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,457","254,442",Lipase
MFS transporter CDS,Sant_0222,forward,"254,747","255,962",MFS transporter
dcrB CDS,Sant_0223,reverse,"256,108","256,692",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"257,092","257,761",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,963","258,219",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,251","258,880",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"259,089","259,415",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,491","259,782",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,768","260,377",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,610","262,235",Cell division protein
ftsE CDS,Sant_0231,forward,"262,242","262,912",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,902","263,951",Cell division protein
rpoH CDS,Sant_0233,forward,"264,109","264,966",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,314","265,712",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,957","267,283",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,338","268,228",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,225","269,070",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"269,077","270,307",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,304","271,053",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,656","273,412",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,594","274,476",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,587","276,590",hypothetical protein
metR CDS,Sant_0243,reverse,"276,811","277,732",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,835","280,135",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,506","281,347",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,600","282,374",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,574","283,110",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"283,178","284,791",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,863","285,621",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,634","286,243",membrane protein
ubiB CDS,Sant_0251,forward,"286,240","287,875",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,926","288,192",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"288,223","289,071",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"289,075","289,846",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,973","290,475",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,659","292,143",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"292,194","292,895",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"293,038","294,388",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,385","295,002",Putative elongation factor
trkH CDS,Sant_0260,forward,"295,046","296,507",Potassium transporter
hemG CDS,Sant_0261,forward,"296,521","297,075",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,445","298,987",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"299,089","299,164",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,562","302,482",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,761","302,880",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"303,022","303,098",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"303,107","303,182",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,487","304,459",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,526","306,066",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"306,112","307,102",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"307,102","308,145",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"308,140","308,964",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"309,086","309,424",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,459","311,001",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"312,325","312,426",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,511","312,561",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,564","314,227",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"314,224","314,481",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,504","315,433",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,499","317,354",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,361","318,908",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"319,024","319,938",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"320,133","321,611",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,833","323,860",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,921","325,440",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,447","326,745",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,865","327,191",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,595","328,854",Transcription termination factor
rfe CDS,Sant_0289,forward,"329,158","330,259",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"330,256","331,318",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,387","332,560",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,565","333,827",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,824","334,898","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,913","335,795",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,773","336,516",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,473","337,624",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,626","338,876",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,873","339,961",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,958","341,307",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"341,336","342,076",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"342,211","342,287",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"342,354","342,429",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,444","342,530",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,661","342,737",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,513","344,511",Putative sugar-nucleotide epimerase/dehydratase
