Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
hypothetical protein CDS,Sant_0036,forward,"42,253","43,011",hypothetical protein
"Transcriptional regulator, AraC family CDS",Sant_0037,reverse,"43,117","44,106","Transcriptional regulator, AraC family"
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,331","47,314",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,322","47,702",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,699","48,751",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,753","50,066",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,108","51,352",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,516","52,421",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,511","52,894","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,031","53,558",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,555","54,826",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,398","57,446",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,461","57,718","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,761","58,207","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,221","58,535","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,557","59,633","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,674","61,392",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,506","62,366","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,473","62,880",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"62,970","64,255",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,289","65,105",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,098","65,874",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,876","66,764",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,901","67,575",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,811","68,374",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,367","69,008",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,027","70,028",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,009","70,674","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,699","71,849",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,861","72,691",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,688","73,427",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,430","73,927",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,920","74,342",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,370","75,176",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,280","77,929",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,349","79,713",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,820","81,466",Membrane protein
yidD CDS,Sant_0073,reverse,"81,469","81,726",membrane protein
rnpA CDS,Sant_0074,reverse,"81,690","82,049",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,068","82,211",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,480","82,635",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,852","84,249",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,252","85,352",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,379","86,473",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,492","88,910",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,430","90,272",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,447","91,145",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,142","92,035",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,022","92,642",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"92,972","94,138",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,803","95,951",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,071","97,380",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,746","99,708",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,884","100,221",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,537","100,950",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,055","101,511",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,693","102,949",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,216","104,217",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,732","105,725",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,876","106,343",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,586","107,500",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,512","109,581",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,739","110,464",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,059","112,988",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,087","114,240",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,218","114,854",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,036","115,653",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,785","116,613",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,795","117,397",hypothetical protein
yibF CDS,Sant_0105,forward,"117,962","118,603",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,711","120,309",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,323","121,606",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,787","122,797",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,017","123,943",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,940","124,959",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,298","125,897",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,133","126,489",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,696","128,255",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,252","128,644",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,681","129,199",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,363","129,962",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,287","131,495",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,589","132,251",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,307","132,768",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,903","133,340",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,564","135,279",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,361","135,437",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,461","136,805",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,810","137,400",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,499","138,395",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,392","139,633",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,867","141,030",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,011","143,107",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,501","143,944",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"143,983","144,258",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,302","145,018",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,201","145,614",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,621","146,025",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,037","146,855",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,907","148,133",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,146","148,904",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,925","149,707",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,771","150,532",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,563","151,660",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,660","152,610",Flagellar protein
flgK CDS,Sant_0141,forward,"152,719","154,389",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,447","155,385",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,436","156,224",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,230","156,499",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,518","157,315",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,318","157,692",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,693","158,097",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,090","159,112",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,109","159,597",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,730","160,977",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"160,974","161,423",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,434","162,810",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,782","163,495",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,488","164,477",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,474","166,183",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,426","166,749",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,304","167,645",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,658","168,047",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,127","169,572",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,018","171,310",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,882","173,144",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,299","174,024",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,620","176,227",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,427","177,446","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,458","178,363",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,374","179,354","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,351","180,361",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,518","181,306",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,467","182,756",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,138","183,848","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,432","189,169",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,166","190,704",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,701","191,390",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,390","192,067",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,221","193,228",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,244","193,726",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,726","197,655",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,675","200,254",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,446","202,545",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,565","203,367",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,358","204,198",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,953","206,974",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,207","208,691",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,848","209,789",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,233","212,290",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,330","213,103",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,214","214,536",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,193","216,365",Ribonuclease
gor CDS,Sant_0189,reverse,"216,499","217,851",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,949","218,796",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,793","221,106",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,245","221,913",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,089","223,137",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,364","223,786",DoxX family protein
prlC CDS,Sant_0195,forward,"224,031","226,117",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,138","226,887",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,005","228,165",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,281","229,201",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,659","230,137",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,604","230,936",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,993","232,606",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,882","234,096",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,093","235,271",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,495","236,506",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,686","237,574",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,601","238,017",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,178","239,161","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,218","240,775","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,797","241,891","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,153","242,969",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,183","243,896",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,087","244,569",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,646","246,146",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,424","247,206","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,216","247,989","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,008","249,090",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,102","249,545",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,542","250,554",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,569","251,453",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,153","252,794",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,960","253,937",Lipase
MFS transporter CDS,Sant_0222,forward,"254,242","255,455",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,601","256,167",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,560","257,232",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,429","257,683",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,711","258,350",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,562","258,882",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,958","259,255",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,242","259,847",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,083","261,705",Cell division protein
ftsE CDS,Sant_0231,forward,"261,712","262,380",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,370","263,386",Cell division protein
rpoH CDS,Sant_0233,forward,"263,546","264,403",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,747","265,145",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,382","266,713",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,768","267,658",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,655","268,500",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,507","269,730",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,727","270,476",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,079","272,830",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,012","273,893",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,012","276,013",hypothetical protein
metR CDS,Sant_0243,reverse,"276,234","277,145",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,248","279,524",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,888","280,715",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,964","281,731",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,929","282,470",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,538","284,155",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,228","284,986",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,999","285,607",membrane protein
ubiB CDS,Sant_0251,forward,"285,604","287,238",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,289","287,555",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,586","288,434",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,438","289,212",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,331","289,825",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,012","291,502",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,555","292,256",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,395","293,735",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,732","294,349",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,393","295,844",Potassium transporter
hemG CDS,Sant_0261,forward,"295,858","296,406",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,779","298,324",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,528","298,603",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,008","301,922",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,206","302,325",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,459","302,535",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,544","302,619",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,922","303,878",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,943","305,463",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,507","306,469",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,469","307,515",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,510","308,334",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,455","308,797",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,837","310,370",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,694","311,795",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,880","311,930",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,933","313,579",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,576","313,833",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,856","314,785",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,851","316,701",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,708","318,252",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,368","319,255",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,450","320,928",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,150","323,177",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,238","324,747",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,754","326,054",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,172","326,498",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,896","328,155",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,450","329,569",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,566","330,636",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,697","331,883",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,888","333,161",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,158","334,242","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,257","335,144",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,122","335,874",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,829","337,019",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,021","338,301",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,298","339,387",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,384","340,748",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,776","341,544",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,673","341,751",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,816","341,891",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,907","341,994",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,075","342,151",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,929","343,927",Putative sugar-nucleotide epimerase/dehydratase
