Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,688","59,764","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,805","61,523",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,637","62,497","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,604","63,011",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"63,101","64,359",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,396","65,211",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,204","65,974",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,976","66,857",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,994","67,668",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,904","68,467",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,460","69,101",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,120","70,121",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,102","70,767","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,792","71,931",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,943","72,773",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,770","73,507",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,510","74,007",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,000","74,422",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,450","75,256",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,360","77,996",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,421","79,785",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,884","81,527",Membrane protein
yidD CDS,Sant_0073,reverse,"81,530","81,788",membrane protein
rnpA CDS,Sant_0074,reverse,"81,752","82,111",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,129","82,272",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,544","82,702",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,922","84,327",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,330","85,430",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,461","86,555",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,575","88,989",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,510","90,360",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,535","91,240",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,237","92,130",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,117","92,737",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,063","94,226",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,891","96,039",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,159","97,454",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,820","99,772",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,944","100,270",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,577","100,990",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,095","101,550",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,733","102,995",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,267","104,268",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,781","105,773",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,924","106,391",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,630","107,547",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,557","109,626",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,782","110,507",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,102","113,027",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,126","114,274",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,252","114,881",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,068","115,685",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,815","116,643",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,825","117,427",hypothetical protein
yibF CDS,Sant_0105,forward,"117,992","118,633",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,741","120,339",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,353","121,636",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,817","122,827",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,047","123,973",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,970","124,989",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,328","125,927",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,163","126,519",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,726","128,285",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,282","128,674",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,712","129,230",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,394","129,993",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,320","131,529",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,624","132,290",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,346","132,804",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,937","133,368",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,592","135,302",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,385","135,461",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,491","136,835",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,840","137,430",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,529","138,425",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,422","139,663",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,897","141,060",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,041","143,137",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,531","143,974",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,013","144,288",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,332","145,048",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,231","145,644",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,651","146,055",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,067","146,885",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,937","148,163",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,176","148,934",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,955","149,737",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,801","150,562",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,593","151,690",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,690","152,640",Flagellar protein
flgK CDS,Sant_0141,forward,"152,749","154,419",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,477","155,415",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,466","156,254",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,260","156,529",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,548","157,345",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,348","157,722",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,723","158,127",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,120","159,142",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,139","159,627",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,760","161,007",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,004","161,453",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,464","162,840",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,812","163,525",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,518","164,507",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,504","166,213",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,456","166,779",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,334","167,675",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,688","168,077",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,157","169,602",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,048","171,340",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,912","173,174",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,329","174,054",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,650","176,257",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,457","177,476","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,488","178,393",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,404","179,384","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,381","180,391",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,548","181,336",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,497","182,786",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,168","183,878","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,462","189,199",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,196","190,734",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,731","191,420",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,420","192,097",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,251","193,258",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,274","193,756",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,756","197,685",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,705","200,284",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,476","202,575",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,595","203,395",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,386","204,225",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,976","206,994",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,227","208,711",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,868","209,809",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,253","212,310",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,350","213,123",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,234","214,556",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,213","216,385",Ribonuclease
gor CDS,Sant_0189,reverse,"216,519","217,871",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,969","218,811",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,806","221,119",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,258","221,927",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,105","223,146",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,373","223,799",DoxX family protein
prlC CDS,Sant_0195,forward,"224,045","226,130",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,151","226,900",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,018","228,178",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,294","229,214",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,673","230,134",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,583","230,917",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,972","232,585",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,863","234,059",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,056","235,223",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,441","236,450",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,630","237,517",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,544","237,960",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,121","239,104","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,161","240,705","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,727","241,815","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,067","242,882",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,085","243,792",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"243,983","244,465",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,542","246,035",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,313","247,095","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,105","247,878","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,897","248,979",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"248,991","249,425",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,422","250,432",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,447","251,331",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,030","252,671",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,837","253,814",Lipase
MFS transporter CDS,Sant_0222,forward,"254,119","255,327",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,473","256,033",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,426","257,091",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,292","257,546",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,575","258,201",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,407","258,727",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,803","259,093",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,080","259,687",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"259,925","261,547",Cell division protein
ftsE CDS,Sant_0231,forward,"261,554","262,238",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,228","263,249",Cell division protein
rpoH CDS,Sant_0233,forward,"263,407","264,264",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,609","265,007",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,244","266,566",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,621","267,511",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,508","268,353",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,360","269,583",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,580","270,329",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"270,932","272,683",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"272,865","273,749",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"274,860","275,858",hypothetical protein
metR CDS,Sant_0243,reverse,"276,079","276,993",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,097","279,378",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,742","280,569",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,819","281,600",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,798","282,326",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,394","284,006",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,078","284,836",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,849","285,457",membrane protein
ubiB CDS,Sant_0251,forward,"285,454","287,088",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,144","287,415",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,446","288,297",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,301","289,075",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,203","289,709",Transcriptional activator
ubiD CDS,Sant_0256,forward,"289,892","291,389",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,440","292,141",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,279","293,607",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,604","294,223",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,267","295,718",Potassium transporter
hemG CDS,Sant_0261,forward,"295,732","296,280",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,648","298,184",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,288","298,363",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,757","301,671",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"301,955","302,075",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,213","302,289",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,298","302,373",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,676","303,632",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,697","305,217",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,261","306,223",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,223","307,263",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,258","308,083",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,207","308,545",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,580","310,106",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,430","311,531",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,616","311,666",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,669","313,315",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,312","313,569",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,592","314,522",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,588","316,438",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,445","317,989",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,105","318,992",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,187","320,665",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"320,887","322,931",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"322,992","324,495",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,502","325,793",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"325,913","326,239",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,651","327,910",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,216","329,320",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,317","330,369",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,428","331,602",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,607","332,878",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"332,875","333,951","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"333,966","334,851",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"334,829","335,573",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,530","336,682",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,684","337,945",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"337,942","339,036",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,033","340,388",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,416","341,161",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,298","341,375",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,437","341,512",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,527","341,613",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,696","341,772",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,537","343,535",Putative sugar-nucleotide epimerase/dehydratase
