Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,171","70,836","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,861","72,000",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"72,012","72,842",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,839","73,576",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,579","74,076",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,069","74,491",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,519","75,325",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,429","78,066",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,484","79,848",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,948","81,592",Membrane protein
yidD CDS,Sant_0073,reverse,"81,595","81,852",membrane protein
rnpA CDS,Sant_0074,reverse,"81,816","82,175",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,193","82,336",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,603","82,760",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,975","84,369",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,372","85,472",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,499","86,593",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,612","89,026",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,553","90,407",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,586","91,284",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,281","92,174",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,161","92,781",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,107","94,270",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,935","96,083",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,203","97,498",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,864","99,816",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,989","100,324",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,633","101,046",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,157","101,613",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,795","103,053",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,320","104,321",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,832","105,828",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,986","106,455",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,692","107,606",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,616","109,685",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,844","110,569",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,164","113,104",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,203","114,351",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,329","114,958",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,140","115,758",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,888","116,720",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,902","117,504",hypothetical protein
yibF CDS,Sant_0105,forward,"118,069","118,710",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,818","120,416",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,430","121,713",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,894","122,904",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,124","124,050",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,047","125,066",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,405","126,004",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,240","126,596",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,803","128,362",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,359","128,751",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,788","129,306",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,470","130,069",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,394","131,602",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,696","132,358",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,414","132,872",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,005","133,438",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,662","135,367",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,449","135,525",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,550","136,894",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,899","137,489",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,588","138,484",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,481","139,722",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,956","141,119",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,100","143,196",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,590","144,033",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,072","144,347",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,391","145,107",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,290","145,703",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,710","146,114",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,126","146,944",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,996","148,225",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,238","148,996",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,017","149,799",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,863","150,624",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,655","151,752",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,752","152,702",Flagellar protein
flgK CDS,Sant_0141,forward,"152,811","154,481",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,539","155,477",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,528","156,316",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,322","156,591",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,610","157,407",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,410","157,784",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,785","158,189",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,182","159,204",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,201","159,689",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,822","161,069",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,066","161,515",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,526","162,902",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,874","163,587",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,580","164,569",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,566","166,275",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,518","166,841",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,396","167,737",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,750","168,139",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,219","169,664",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,110","171,402",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,974","173,236",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,391","174,116",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,712","176,319",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,519","177,538","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,550","178,455",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,466","179,446","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,443","180,453",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,610","181,398",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,559","182,848",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,230","183,940","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,524","189,261",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,258","190,796",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,793","191,482",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,482","192,159",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,313","193,320",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,336","193,818",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,818","197,747",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,767","200,346",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,538","202,637",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,657","203,457",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,448","204,287",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,038","207,056",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,289","208,773",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,930","209,871",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,315","212,372",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,412","213,185",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,301","214,637",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,295","216,467",Ribonuclease
gor CDS,Sant_0189,reverse,"216,601","217,953",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,051","218,893",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,888","221,201",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,340","222,008",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,184","223,224",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,451","223,875",DoxX family protein
prlC CDS,Sant_0195,forward,"224,119","226,205",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,226","226,975",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,093","228,253",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,369","229,301",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,761","230,222",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,674","231,006",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,061","232,676",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,954","234,153",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,150","235,320",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,545","236,550",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,730","237,617",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,644","238,061",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,225","239,208","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,265","240,809","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,831","241,919","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,171","242,986",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,189","243,896",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,087","244,569",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,646","246,139",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,417","247,199","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,209","247,982","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,001","249,083",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,095","249,529",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,526","250,536",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,551","251,435",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,134","252,775",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,941","253,922",Lipase
MFS transporter CDS,Sant_0222,forward,"254,227","255,435",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,581","256,141",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,534","257,199",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,397","257,654",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,683","258,317",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,526","258,846",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,923","259,318",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,305","260,020",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,251","261,876",Cell division protein
ftsE CDS,Sant_0231,forward,"261,883","262,555",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,545","263,561",Cell division protein
rpoH CDS,Sant_0233,forward,"263,720","264,577",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,921","265,319",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,556","266,878",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,933","267,823",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,820","268,665",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,672","269,895",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,892","270,641",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,244","272,995",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,177","274,068",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,179","276,186",hypothetical protein
metR CDS,Sant_0243,reverse,"276,409","277,344",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,449","279,726",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,090","280,917",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,167","281,934",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,132","282,662",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,730","284,340",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,413","285,171",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,184","285,796",membrane protein
ubiB CDS,Sant_0251,forward,"285,793","287,427",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,479","287,749",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,780","288,629",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,633","289,413",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,532","290,024",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,206","291,690",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,743","292,444",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,581","293,910",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,907","294,524",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,568","296,019",Potassium transporter
hemG CDS,Sant_0261,forward,"296,033","296,584",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,959","298,496",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,598","298,673",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,068","301,981",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,269","302,388",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,527","302,603",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,612","302,688",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,991","303,947",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,012","305,532",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,576","306,539",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,539","307,585",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,580","308,404",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,527","308,866",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,901","310,436",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,760","311,861",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,946","311,996",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,999","313,645",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,642","313,899",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,922","314,851",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,917","316,779",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,786","318,330",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,446","319,344",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,539","321,017",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,239","323,266",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,327","324,829",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,836","326,122",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,243","326,569",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,967","328,226",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,522","329,629",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,625","330,704",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,763","331,941",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,946","333,215",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,212","334,288","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,303","335,189",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,164","335,910",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,867","337,018",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,020","338,270",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,267","339,354",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,351","340,700",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,728","341,468",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,602","341,678",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,740","341,815",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,830","341,916",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,998","342,074",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,844","343,842",Putative sugar-nucleotide epimerase/dehydratase
