Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
agaE CDS,Sant_0022,reverse,"22,499","23,392","PTS system, N-acetylgalactosamine-specific IID component"
agaW CDS,Sant_0023,reverse,"23,628","24,395",PTS system N-acetylgalactosameine-specific IIC component
agaV CDS,Sant_0024,reverse,"24,410","24,892",N-acetylgalactosamine-specific enzyme IIB component of PTS
agaS1 CDS,Sant_0025,reverse,"24,889","26,088",Tagatose-6-phosphate ketose/aldose isomerase
agaR CDS,Sant_0026,reverse,"26,146","26,919",Aga operon transcriptional repressor of sugar metabolism
hypothetical protein CDS,Sant_0027,forward,"28,062","29,267",hypothetical protein
proP CDS,Sant_0028,forward,"29,387","30,889",Proline/glycine betaine transporter
arsB CDS,Sant_0029,forward,"31,115","32,404",Arsenite/antimonite transporter
Permease of the major facilitator superfamily CDS,Sant_0030,forward,"32,732","34,099",Permease of the major facilitator superfamily
Cyclase family protein CDS,Sant_0031,forward,"34,101","34,802",Cyclase family protein
Starvation sensing zinc-binding dehydrogenase CDS,Sant_0032,forward,"35,169","36,179",Starvation sensing zinc-binding dehydrogenase
Major facilitator transporter CDS,Sant_0033,forward,"36,247","37,533",Major facilitator transporter
Mannitol dehydrogenase domain protein CDS,Sant_0034,forward,"37,589","39,061",Mannitol dehydrogenase domain protein
"Transcriptional regulator, GntR family CDS",Sant_0035,forward,"39,470","40,156","Transcriptional regulator, GntR family"
hypothetical protein CDS,Sant_0036,forward,"42,246","43,004",hypothetical protein
"Transcriptional regulator, AraC family CDS",Sant_0037,reverse,"43,110","44,099","Transcriptional regulator, AraC family"
Putative Mucin-2 like methyltransferase CDS,Sant_0038,forward,"46,324","47,307",Putative Mucin-2 like methyltransferase
hypothetical protein CDS,Sant_0039,forward,"47,315","47,695",hypothetical protein
Putative histidinol-phosphate aminotransferase CDS,Sant_0040,forward,"47,692","48,744",Putative histidinol-phosphate aminotransferase
MATE efflux family protein CDS,Sant_0041,forward,"48,746","50,059",MATE efflux family protein
Putative amino acid ligase of ATP-grasp superfamily CDS,Sant_0042,forward,"50,101","51,345",Putative amino acid ligase of ATP-grasp superfamily
Alpha/beta hydrolase fold protein CDS,Sant_0043,reverse,"51,509","52,414",Alpha/beta hydrolase fold protein
"Transcriptional regulator, MerR family protein CDS",Sant_0044,forward,"52,504","52,887","Transcriptional regulator, MerR family protein"
HxlR family transcriptional regulator CDS,Sant_0045,forward,"53,024","53,551",HxlR family transcriptional regulator
3-oxoacyl-(acyl carrier protein) synthase II CDS,Sant_0046,forward,"53,548","54,819",3-oxoacyl-(acyl carrier protein) synthase II
manR CDS,Sant_0047,forward,"55,391","57,439",PTS modulated transcriptional antiterminator
"Phosphocarrier, HPr family CDS",Sant_0048,forward,"57,454","57,711","Phosphocarrier, HPr family"
"PTS system, fructose specific enzyme IIA component CDS",Sant_0049,forward,"57,754","58,200","PTS system, fructose specific enzyme IIA component"
"PTS system, fructose-specific, IIB component CDS",Sant_0050,forward,"58,214","58,528","PTS system, fructose-specific, IIB component"
"PTS system, fructose specific enzyme IIC component CDS",Sant_0051,forward,"58,550","59,626","PTS system, fructose specific enzyme IIC component"
Phosphoenolpyruvate-protein phosphotransferase CDS,Sant_0052,forward,"59,667","61,389",Phosphoenolpyruvate-protein phosphotransferase
"Fructose-1,6-bisphosphate aldolase, class II CDS",Sant_0053,forward,"61,503","62,363","Fructose-1,6-bisphosphate aldolase, class II"
hypothetical protein CDS,Sant_0054,forward,"62,470","62,877",hypothetical protein
Phosphonoacetate hydrolase CDS,Sant_0055,reverse,"62,967","64,217",Phosphonoacetate hydrolase
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,251","65,060",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,053","65,823",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"65,825","66,706",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"66,843","67,517",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,753","68,316",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,309","68,950",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"68,969","69,970",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"69,951","70,616","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,641","71,780",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"71,792","72,622",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,619","73,356",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,359","73,856",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"73,849","74,271",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,299","75,105",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,209","77,845",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,264","79,628",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,727","81,370",Membrane protein
yidD CDS,Sant_0073,reverse,"81,373","81,630",membrane protein
rnpA CDS,Sant_0074,reverse,"81,594","81,953",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"81,973","82,116",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,383","82,538",hypothetical protein
dnaA CDS,Sant_0077,forward,"82,754","84,153",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,156","85,256",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,285","86,383",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,402","88,816",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,339","90,181",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,356","91,054",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,051","91,944",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"91,931","92,551",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"92,877","94,040",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,705","95,853",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"95,973","97,268",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,634","99,586",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"99,758","100,084",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,392","100,805",Heat shock protein A
ibpB CDS,Sant_0091,forward,"100,912","101,367",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,550","102,806",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,074","104,076",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,587","105,580",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"105,731","106,198",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,438","107,352",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,362","109,436",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,598","110,323",Lipoprotein
mtlA CDS,Sant_0099,forward,"110,918","112,843",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"112,942","114,090",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,068","114,697",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"114,886","115,503",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,635","116,462",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,644","117,246",hypothetical protein
yibF CDS,Sant_0105,forward,"117,811","118,452",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,560","120,158",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,172","121,455",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,636","122,646",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"122,866","123,792",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"123,789","124,808",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,147","125,746",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"125,984","126,341",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,548","128,107",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,104","128,496",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,533","129,051",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,215","129,814",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,139","131,347",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,441","132,103",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,159","132,617",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"132,750","133,181",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,405","135,109",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,193","135,269",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,293","136,637",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,642","137,232",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,331","138,227",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,224","139,465",Chemotaxis protein
flhB CDS,Sant_0127,forward,"139,699","140,862",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"140,843","142,939",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,333","143,776",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"143,815","144,090",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,134","144,850",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,033","145,446",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,453","145,857",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"145,869","146,687",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"146,739","147,965",Flagellar hook protein
flgF CDS,Sant_0136,forward,"147,978","148,736",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"148,757","149,539",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,603","150,364",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,395","151,492",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,492","152,442",Flagellar protein
flgK CDS,Sant_0141,forward,"152,551","154,221",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,279","155,217",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,268","156,056",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,062","156,331",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,350","157,147",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,150","157,524",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,525","157,929",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"157,922","158,944",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"158,941","159,429",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,562","160,809",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"160,806","161,255",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,266","162,642",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"162,614","163,327",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,320","164,309",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,306","166,015",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,258","166,581",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,136","167,477",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,490","167,879",Flagellar protein
fliD CDS,Sant_0159,reverse,"167,959","169,404",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"169,850","171,142",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,714","172,976",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,131","173,856",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,452","176,059",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,259","177,278","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,290","178,195",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,206","179,186","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,183","180,193",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,350","181,138",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,299","182,588",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"182,970","183,680","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,264","189,001",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"188,998","190,536",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,533","191,222",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,222","191,899",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,053","193,060",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,076","193,558",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,558","197,487",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,507","200,086",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,278","202,377",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,397","203,197",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,188","204,027",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,778","206,796",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,029","208,513",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,670","209,611",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,055","212,112",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,152","212,925",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,036","214,358",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,015","216,187",Ribonuclease
gor CDS,Sant_0189,reverse,"216,321","217,673",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,771","218,613",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,608","220,921",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,060","221,728",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"221,904","222,952",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,179","223,604",DoxX family protein
prlC CDS,Sant_0195,forward,"223,854","225,940",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"225,961","226,710",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"226,828","227,988",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,104","229,024",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,484","229,945",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,392","230,724",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,779","232,392",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,669","233,865",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"233,862","235,028",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,246","236,244",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,424","237,308",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,335","237,751",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"237,912","238,896","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"238,953","240,497","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,519","241,609","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"241,861","242,676",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"242,879","243,586",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"243,777","244,259",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,336","245,829",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,107","246,889","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"246,899","247,672","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,691","248,773",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"248,785","249,219",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,216","250,226",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,241","251,127",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"251,826","252,467",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,633","253,610",Lipase
MFS transporter CDS,Sant_0222,forward,"253,915","255,123",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,269","255,830",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,225","256,890",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,086","257,340",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,368","258,003",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,209","258,529",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,607","258,899",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"258,886","259,491",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"259,721","261,343",Cell division protein
ftsE CDS,Sant_0231,forward,"261,350","262,020",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,010","263,028",Cell division protein
rpoH CDS,Sant_0233,forward,"263,186","264,046",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,390","264,788",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,025","266,352",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,407","267,298",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,295","268,141",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,148","269,371",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,368","270,117",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"270,720","272,471",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"272,653","273,534",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"274,645","275,643",hypothetical protein
metR CDS,Sant_0243,reverse,"275,864","276,775",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"276,878","279,160",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,524","280,351",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,600","281,367",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,565","282,092",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,159","283,773",DNA recombination protein
ubiE CDS,Sant_0249,forward,"283,845","284,603",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,616","285,224",membrane protein
ubiB CDS,Sant_0251,forward,"285,221","286,857",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"286,908","287,175",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,206","288,054",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,058","288,829",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"288,948","289,442",Transcriptional activator
ubiD CDS,Sant_0256,forward,"289,624","291,132",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,184","291,885",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,022","293,350",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,347","293,965",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,009","295,460",Potassium transporter
hemG CDS,Sant_0261,forward,"295,474","296,022",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,390","297,924",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,026","298,101",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,507","301,420",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"301,697","301,816",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"301,950","302,026",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,039","302,114",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,417","303,373",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,438","304,958",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,002","305,964",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"305,964","307,004",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"306,999","307,827",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"307,952","308,290",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,327","309,853",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,177","311,278",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,363","311,413",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,416","313,062",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,059","313,316",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,339","314,268",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,334","316,184",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,191","317,735",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"317,851","318,738",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"318,933","320,411",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"320,633","322,660",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"322,721","324,226",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,233","325,519",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"325,637","325,963",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,367","327,626",Transcription termination factor
rfe CDS,Sant_0289,forward,"327,932","329,032",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,029","330,081",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,140","331,320",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,325","332,587",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"332,584","333,657","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"333,672","334,553",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"334,531","335,274",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,231","336,382",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,384","337,634",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"337,631","338,720",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"338,717","340,066",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,094","340,835",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"340,967","341,043",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,105","341,181",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,197","341,284",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,365","341,441",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,226","343,224",Putative sugar-nucleotide epimerase/dehydratase
