Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
Phosphonate transport systems inner membrane component CDS,Sant_0056,reverse,"64,475","65,286",Phosphonate transport systems inner membrane component
Phsophonate ABC transporter CDS,Sant_0057,reverse,"65,279","66,054",Phsophonate ABC transporter
Phosphonate ABC transporter periplasmic phosphate-binding protein CDS,Sant_0058,reverse,"66,056","66,938",Phosphonate ABC transporter periplasmic phosphate-binding protein
GntR-family transcriptional regulator CDS,Sant_0059,forward,"67,075","67,751",GntR-family transcriptional regulator
6-phospho 3-hexuloisomerase CDS,Sant_0060,reverse,"67,987","68,552",6-phospho 3-hexuloisomerase
3-hexulose-6-phosphate synthase CDS,Sant_0061,reverse,"68,545","69,191",3-hexulose-6-phosphate synthase
Dak1 domain-containing protein CDS,Sant_0062,reverse,"69,210","70,225",Dak1 domain-containing protein
"Dihydroxyacetone kinase, L subunit CDS",Sant_0063,reverse,"70,206","70,873","Dihydroxyacetone kinase, L subunit"
Mannitol-1-phosphate 5-dehydrogenase CDS,Sant_0064,reverse,"70,898","72,037",Mannitol-1-phosphate 5-dehydrogenase
PTS system mannose/fructose/sorbose family IID component CDS,Sant_0065,reverse,"72,049","72,879",PTS system mannose/fructose/sorbose family IID component
putative PTS system IIC component CDS,Sant_0066,reverse,"72,876","73,617",putative PTS system IIC component
putative PTS system IIB component CDS,Sant_0067,reverse,"73,620","74,118",putative PTS system IIB component
putative PTS system IIA component CDS,Sant_0068,reverse,"74,111","74,533",putative PTS system IIA component
sorbitol-6-phosphate 2-dehydrogenase CDS,Sant_0069,reverse,"74,561","75,367",sorbitol-6-phosphate 2-dehydrogenase
Transcriptional regulator of PTS system CDS,Sant_0070,reverse,"75,471","78,115",Transcriptional regulator of PTS system
trmE CDS,Sant_0071,reverse,"78,532","79,896",tRNA modification GTPase
yidC CDS,Sant_0072,reverse,"79,996","81,639",Membrane protein
yidD CDS,Sant_0073,reverse,"81,642","81,899",membrane protein
rnpA CDS,Sant_0074,reverse,"81,863","82,222",Ribonuclease P protein component
rpmH CDS,Sant_0075,reverse,"82,240","82,383",50S ribosomal protein L34
hypothetical protein CDS,Sant_0076,forward,"82,647","82,807",hypothetical protein
dnaA CDS,Sant_0077,forward,"83,022","84,416",Chromosomal replication initiator protein
dnaN CDS,Sant_0078,forward,"84,419","85,519",DNA polymerase III beta-subunit
recF CDS,Sant_0079,forward,"85,546","86,640",DNA replication and repair protein
gyrB CDS,Sant_0080,forward,"86,659","89,073",DNA gyrase subunit B
yidA CDS,Sant_0081,forward,"89,593","90,440",Sugar phosphatase
dgoR CDS,Sant_0082,forward,"90,615","91,314",Galactonate operon transcriptional repressor
dgoK CDS,Sant_0083,forward,"91,311","92,205",2-dehydro-3-deoxygalactonokinase
2-dehydro-3-deoxyphosphogalactonate aldolase CDS,Sant_0084,forward,"92,192","92,812",2-dehydro-3-deoxyphosphogalactonate aldolase
Pathogenicity island effector protein CDS,Sant_0085,reverse,"93,138","94,301",Pathogenicity island effector protein
Galactonate dehydratase CDS,Sant_0086,forward,"94,966","96,114",Galactonate dehydratase
dgoT CDS,Sant_0087,forward,"96,234","97,529",D-galactonate transporter
Ankyrin repeat domain protein CDS,Sant_0088,reverse,"97,895","99,849",Ankyrin repeat domain protein
Putative lipoprotein CDS,Sant_0089,reverse,"100,022","100,348",Putative lipoprotein
ibpA CDS,Sant_0090,forward,"100,654","101,067",Heat shock protein A
ibpB CDS,Sant_0091,forward,"101,174","101,629",Heat shock protein B
avtA CDS,Sant_0092,reverse,"101,811","103,070",Valine-pyruvate aminotransferase
Putative transmembrane protein CDS,Sant_0093,reverse,"103,339","104,340",Putative transmembrane protein
D-isomer specific 2-hydroxyacid dehydrogenase CDS,Sant_0094,reverse,"104,849","105,854",D-isomer specific 2-hydroxyacid dehydrogenase
Putative acetyltransferase CDS,Sant_0095,reverse,"106,006","106,474",Putative acetyltransferase
glyQ CDS,Sant_0096,forward,"106,711","107,626",Glycyl-tRNA synthetase subunit alpha
glyS CDS,Sant_0097,forward,"107,636","109,705",Glycyl-tRNA synthetase beta chain
Lipoprotein CDS,Sant_0098,forward,"109,862","110,589",Lipoprotein
mtlA CDS,Sant_0099,forward,"111,184","113,119",PTS system mannitol-specific IIABC component
mtlD CDS,Sant_0100,forward,"113,219","114,375",Mannitol-1-phosphate 5-dehydrogenase
mtlR CDS,Sant_0101,forward,"114,353","114,983",Mannitol operon repressor
sodA CDS,Sant_0102,reverse,"115,167","115,784",Manganese superoxide dismutase
Formate dehydrogenase CDS,Sant_0103,reverse,"115,914","116,745",Formate dehydrogenase
hypothetical protein CDS,Sant_0104,forward,"116,927","117,530",hypothetical protein
yibF CDS,Sant_0105,forward,"118,096","118,738",Glutathione S-transferase family protein
Aldehyde dehydrogenase family protein CDS,Sant_0106,forward,"118,846","120,453",Aldehyde dehydrogenase family protein
Putative multidrug translocase CDS,Sant_0107,reverse,"120,467","121,770",Putative multidrug translocase
Acyltransferase 3 CDS,Sant_0108,forward,"121,951","122,964",Acyltransferase 3
AraC family transcriptional regulator CDS,Sant_0109,reverse,"123,185","124,115",AraC family transcriptional regulator
Isochorismatase family protein CDS,Sant_0110,reverse,"124,112","125,135",Isochorismatase family protein
ThiJ\PfpI domain-containing protein CDS,Sant_0111,reverse,"125,474","126,073",ThiJ\PfpI domain-containing protein
Glyoxalase/bleomycin resistance protein/dioxygenase CDS,Sant_0112,reverse,"126,310","126,666",Glyoxalase/bleomycin resistance protein/dioxygenase
hypothetical protein CDS,Sant_0113,forward,"126,874","128,439",hypothetical protein
Glyoxalase\bleomycin resistance protein\dioxygenase CDS,Sant_0114,reverse,"128,436","128,828",Glyoxalase\bleomycin resistance protein\dioxygenase
Cupin domain-containing protein CDS,Sant_0115,reverse,"128,866","129,385",Cupin domain-containing protein
Nitroreductase CDS,Sant_0116,forward,"129,550","130,152",Nitroreductase
Multidrug resistance protein CDS,Sant_0117,reverse,"130,478","131,692",Multidrug resistance protein
Metal dependent phosphohydrolase CDS,Sant_0118,reverse,"131,786","132,449",Metal dependent phosphohydrolase
MarR-family transcriptional regulator CDS,Sant_0119,forward,"132,505","132,963",MarR-family transcriptional regulator
Organic hydroperoxide resistance protein CDS,Sant_0120,forward,"133,096","133,528",Organic hydroperoxide resistance protein
eptB CDS,Sant_0121,forward,"133,752","135,457",Phosphoethanolamine transferase
proK tRNA,Sant_t0122,forward,"135,539","135,615",tRNA-Pro
flhD CDS,Sant_0123,forward,"136,640","136,984",Transcriptional activator
flhC CDS,Sant_0124,forward,"136,989","137,584",Flagellar transcriptional activator
motA CDS,Sant_0125,forward,"137,684","138,580",Chemotaxis protein
motB CDS,Sant_0126,forward,"138,577","139,822",Chemotaxis protein
flhB CDS,Sant_0127,forward,"140,056","141,221",Flagellar biosynthetic protein
flhA CDS,Sant_0128,forward,"141,202","143,303",Flagellar biosynthetic protein
flgN CDS,Sant_0129,reverse,"143,697","144,142",Flagellar synthesis protein
flgM CDS,Sant_0130,reverse,"144,181","144,456",Negative regulator of flagellin synthesis protein
flgA CDS,Sant_0131,reverse,"144,500","145,219",Flagellar basal body P-ring protein
flgB CDS,Sant_0132,forward,"145,402","145,815",Flagellar basal body rod protein
flgC CDS,Sant_0133,forward,"145,822","146,226",Flagellar basal body rod protein
flgD CDS,Sant_0134,forward,"146,238","147,056",Basal body rod modification protein
flgE CDS,Sant_0135,forward,"147,108","148,334",Flagellar hook protein
flgF CDS,Sant_0136,forward,"148,347","149,105",Flagellar basal body rod protein
flgG CDS,Sant_0137,forward,"149,126","149,908",Flagellar basal body rod protein
flgH CDS,Sant_0138,forward,"149,972","150,733",Flagellar L-ring protein precursor
flgI CDS,Sant_0139,forward,"150,764","151,861",Flagellar P-ring protein proecursor
flgJ CDS,Sant_0140,forward,"151,861","152,812",Flagellar protein
flgK CDS,Sant_0141,forward,"152,921","154,598",Flagellar hook-associated protein 1
flgL CDS,Sant_0142,forward,"154,656","155,595",Flagellar hook-associated protein 3
fliR CDS,Sant_0143,reverse,"155,646","156,435",Flagellar biosynthetic protein
fliQ CDS,Sant_0144,reverse,"156,441","156,710",Flagellar biosynthetic protein
fliP CDS,Sant_0145,reverse,"156,729","157,529",Flagellar biosynthetic protein
fliO CDS,Sant_0146,reverse,"157,532","157,907",Flagellar protein
fliN CDS,Sant_0147,reverse,"157,908","158,317",Flagellar motor switch protein
fliM CDS,Sant_0148,reverse,"158,310","159,337",Flagellar motor switch protein
fliL CDS,Sant_0149,reverse,"159,334","159,824",Flagellar basal body associated protein
fliK CDS,Sant_0150,reverse,"159,958","161,206",Flagellar hook length control protein
fliJ CDS,Sant_0151,reverse,"161,203","161,655",Flagellar protein
fliI CDS,Sant_0152,reverse,"161,666","163,044",Flagellum-specific ATP synthase
fliH CDS,Sant_0153,reverse,"163,016","163,742",Flagellar assembly protein
fliG CDS,Sant_0154,reverse,"163,735","164,738",Flagellar motor switch protein
fliF CDS,Sant_0155,reverse,"164,735","166,459",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,702","167,025",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,580","167,921",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,934","168,323",Flagellar protein
fliD CDS,Sant_0159,reverse,"168,403","169,850",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"170,296","171,588",Flagellin protein
fliC2 CDS,Sant_0161,forward,"172,160","173,422",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,577","174,304",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,900","176,510",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,710","177,743","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,755","178,666",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,677","179,666","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,663","180,673",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,831","181,619",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,780","183,076",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"183,458","184,168","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,763","189,502",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,499","191,045",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"191,042","191,732",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,732","192,410",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,564","193,573",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,589","194,071",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"194,071","198,002",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"198,022","200,606",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,798","202,900",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,920","203,720",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,711","204,551",hypothetical protein
yhjK CDS,Sant_0182,forward,"205,303","207,331",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,570","209,058",M16 peptidase
kdgK CDS,Sant_0184,reverse,"209,216","210,170",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,625","212,692",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,732","213,505",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,616","214,938",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,595","216,773",Ribonuclease
gor CDS,Sant_0189,reverse,"216,909","218,267",glutathione reductase
yhiR CDS,Sant_0190,reverse,"218,365","219,212",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"220,208","221,525",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,665","222,334",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"222,510","223,552",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,779","224,208",DoxX family protein
prlC CDS,Sant_0195,forward,"224,454","226,538",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"226,561","227,310",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"227,433","228,594",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,710","229,636",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"230,096","230,561",Universal stress protein A
uspB CDS,Sant_0200,forward,"231,014","231,348",Universal stress protein B
pitA CDS,Sant_0201,reverse,"231,403","233,016",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"233,290","234,490",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"234,487","235,656",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,875","236,875",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"237,055","237,947",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,974","238,390",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"238,553","239,540","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"239,597","241,154","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"241,176","242,264","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"242,516","243,331",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"243,534","244,241",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"244,432","244,915",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,992","246,491",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,769","247,554","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"247,564","248,339","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"248,358","249,450",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"249,462","249,896",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,893","250,905",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,920","251,805",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"252,510","253,152",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"253,358","254,335",Lipase
MFS transporter CDS,Sant_0222,forward,"254,642","255,853",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,999","256,561",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,954","257,621",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,817","258,071",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"258,099","258,734",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,941","259,262",hypothetical protein
yhhL CDS,Sant_0228,reverse,"259,338","259,628",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"259,615","260,220",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"260,451","262,073",Cell division protein
ftsE CDS,Sant_0231,forward,"262,080","262,748",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,738","263,754",Cell division protein
rpoH CDS,Sant_0233,forward,"263,911","264,768",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"265,123","265,524",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,762","267,085",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"267,140","268,035",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"268,031","268,878",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,885","270,110",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"270,107","270,859",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"271,462","273,225",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"273,407","274,292",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"275,403","276,401",hypothetical protein
metR CDS,Sant_0243,reverse,"276,624","277,536",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"277,639","279,928",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"280,294","281,123",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"281,374","282,141",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"282,339","282,869",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,936","284,546",DNA recombination protein
ubiE CDS,Sant_0249,forward,"284,618","285,376",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"285,389","285,997",membrane protein
ubiB CDS,Sant_0251,forward,"285,994","287,628",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"287,679","287,945",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,976","288,824",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,828","289,598",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,723","290,214",Transcriptional activator
ubiD CDS,Sant_0256,forward,"290,396","291,880",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,931","292,632",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,769","294,102",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"294,099","294,716",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,760","296,218",Potassium transporter
hemG CDS,Sant_0261,forward,"296,232","296,802",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"297,171","298,731",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,833","298,908",tRNA-Glu
23S rRNA,Sant_r0264,forward,"299,303","302,236",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"302,516","302,635",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,769","302,845",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,854","302,929",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"303,233","304,190",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"304,255","305,776",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,820","306,783",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,783","307,828",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,823","308,647",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,769","309,107",hypothetical protein
yifB CDS,Sant_0274,reverse,"309,142","310,668",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,992","312,093",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"312,178","312,228",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"312,231","313,877",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,874","314,131",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"314,154","315,083",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"315,149","317,007",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"317,014","318,566",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"318,682","319,570",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"319,765","321,250",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"321,475","323,511",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"323,572","325,076",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"325,083","326,370",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"326,488","326,814",Thioredoxin 1
rho CDS,Sant_0288,forward,"327,210","328,469",Transcription termination factor
rfe CDS,Sant_0289,forward,"328,782","329,888",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,885","330,941",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"331,000","332,186",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"332,191","333,453",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"333,450","334,527","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"334,542","335,423",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"335,401","336,146",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"336,103","337,261",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"337,263","338,516",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"338,513","339,613",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"339,610","340,960",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,988","341,729",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,858","341,934",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,996","342,071",tRNA-His
leuT tRNA,Sant_t0303,forward,"342,086","342,173",tRNA-Leu
proM tRNA,Sant_t0304,forward,"342,253","342,329",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"343,107","344,108",Putative sugar-nucleotide epimerase/dehydratase
