Name,locus_tag,Direction,Min (with gaps),Max (with gaps),product
fliF CDS,Sant_0155,reverse,"164,312","166,021",Flagellar basal body M-ring protein
fliE CDS,Sant_0156,forward,"166,264","166,587",Flagellar hook-basal body complex protein
fliT CDS,Sant_0157,reverse,"167,142","167,483",Flagellar protein
fliS CDS,Sant_0158,reverse,"167,496","167,885",Flagellar protein
fliD CDS,Sant_0159,reverse,"167,965","169,410",Flagellar hook-associated protein 2
fliC1 CDS,Sant_0160,forward,"169,856","171,148",Flagellin protein
fliC2 CDS,Sant_0161,forward,"171,720","172,982",Flagellar filament structural protein
fliA CDS,Sant_0162,forward,"173,137","173,862",RNA polymerase sigma factor for flagellar operon
dppA CDS,Sant_0163,forward,"174,458","176,065",Periplasmic dipeptide transport protein
dppB CDS,Sant_0164,forward,"176,265","177,284","Dipeptide ABC transporter, permease protein"
dppC CDS,Sant_0165,forward,"177,296","178,201",Dipeptide transport system permease protein
dppD CDS,Sant_0166,forward,"178,212","179,192","Dipeptide ABC transporter, ATP-binding protein"
dppF CDS,Sant_0167,forward,"179,189","180,199",Dipeptide transport ATP-binding protein
Transcriptional regulator putative LuxR family CDS,Sant_0168,reverse,"180,356","181,144",Transcriptional regulator putative LuxR family
codB1 CDS,Sant_0169,forward,"181,305","182,594",Cytosine transporter
"Putative transcriptional regulator, PAS and GerEdomains CDS",Sant_0170,forward,"182,976","183,686","Putative transcriptional regulator, PAS and GerEdomains"
Nitrate reductase 2 alpha subunit CDS,Sant_0171,forward,"185,270","189,007",Nitrate reductase 2 alpha subunit
Cryptic nitrate reductase 2 subunit beta CDS,Sant_0172,forward,"189,004","190,542",Cryptic nitrate reductase 2 subunit beta
Nirate reductase delta subunit CDS,Sant_0173,forward,"190,539","191,228",Nirate reductase delta subunit
narV CDS,Sant_0174,forward,"191,228","191,905",Nitrate reductase gamma subunit
bcsZ CDS,Sant_0175,reverse,"192,059","193,069",Glycoside hydrolase family 8
bcsD CDS,Sant_0176,reverse,"193,085","193,567",Cellulose synthase subunit D
bcsC CDS,Sant_0177,reverse,"193,567","197,497",Cellulose synthase operon C domain protein
bcsB CDS,Sant_0178,reverse,"197,517","200,096",Cellulose synthase regulator protein
bcsA CDS,Sant_0179,reverse,"200,288","202,387",Cellulose synthase catalytic subunit
Cellulose synthase operon protein CDS,Sant_0180,reverse,"202,407","203,207",Cellulose synthase operon protein
hypothetical protein CDS,Sant_0181,reverse,"203,198","204,037",hypothetical protein
yhjK CDS,Sant_0182,forward,"204,788","206,807",Biofilm formation regulator
yhjJ CDS,Sant_0183,forward,"207,040","208,524",M16 peptidase
kdgK CDS,Sant_0184,reverse,"208,681","209,622",2-dehydro-3-deoxyglucokinase
AsmA family involved in outer membrane biogenesis CDS,Sant_0185,forward,"210,066","212,123",AsmA family involved in outer membrane biogenesis
cdh CDS,Sant_0186,reverse,"212,163","212,936",CDP-diacylglycerol pyrophosphatase
yhjE CDS,Sant_0187,reverse,"213,047","214,369",H+/metabolite symporter
yhjD CDS,Sant_0188,reverse,"215,026","216,198",Ribonuclease
gor CDS,Sant_0189,reverse,"216,332","217,684",glutathione reductase
yhiR CDS,Sant_0190,reverse,"217,782","218,624",DNA utilization protein YhiR
codB2 CDS,Sant_0191,forward,"219,620","220,933",Cytosine transporter
marC CDS,Sant_0192,reverse,"221,072","221,748",Multiple drug resistance protein
Putative cystein synthase CDS,Sant_0193,forward,"221,924","222,965",Putative cystein synthase
DoxX family protein CDS,Sant_0194,reverse,"223,192","223,614",DoxX family protein
prlC CDS,Sant_0195,forward,"223,859","225,943",Oligopeptidase A
Methyl transferase CDS,Sant_0196,forward,"225,964","226,713",Methyl transferase
Formate dehydrogenase CDS,Sant_0197,reverse,"226,831","227,991",Formate dehydrogenase
Transcriptional regulator CDS,Sant_0198,reverse,"228,107","229,027",Transcriptional regulator
uspA CDS,Sant_0199,reverse,"229,485","229,949",Universal stress protein A
uspB CDS,Sant_0200,forward,"230,397","230,729",Universal stress protein B
pitA CDS,Sant_0201,reverse,"230,784","232,398",Low-affinity inorganic phosphate transporter 1
Putative FAD-dependent oxidoreductase CDS,Sant_0202,forward,"232,674","233,870",Putative FAD-dependent oxidoreductase
Putative salicylate hyroxylase CDS,Sant_0203,reverse,"233,867","235,033",Putative salicylate hyroxylase
Putative dioxygenase CDS,Sant_0204,reverse,"235,251","236,249",Putative dioxygenase
Fumarylacetoacetate (FAA) hydrolase CDS,Sant_0205,reverse,"236,429","237,313",Fumarylacetoacetate (FAA) hydrolase
Endoribonuclease L-PSP CDS,Sant_0206,reverse,"237,340","237,756",Endoribonuclease L-PSP
"ABC transporter, inner membrane permease CDS",Sant_0207,reverse,"237,917","238,900","ABC transporter, inner membrane permease"
"ABC transporter, ATP binding component CDS",Sant_0208,reverse,"238,957","240,501","ABC transporter, ATP binding component"
"ABC transporter, subtrate-binding protein CDS",Sant_0209,reverse,"240,523","241,611","ABC transporter, subtrate-binding protein"
pydB CDS,Sant_0210,reverse,"241,863","242,678",Putative alpha\beta hydrolase
GntR family transcriptional regulator CDS,Sant_0211,forward,"242,881","243,588",GntR family transcriptional regulator
AsnC family transcriptional regulator CDS,Sant_0212,reverse,"243,779","244,261",AsnC family transcriptional regulator
Putative acid CoA ligase CDS,Sant_0213,reverse,"244,338","245,831",Putative acid CoA ligase
"ABC transporter, inner membrane component CDS",Sant_0214,reverse,"246,109","246,891","ABC transporter, inner membrane component"
"ABC transporter, ATP binding component CDS",Sant_0215,reverse,"246,901","247,674","ABC transporter, ATP binding component"
ABC-type nitrate\sulfonate\bicarbonate transport CDS,Sant_0216,reverse,"247,693","248,775",ABC-type nitrate\sulfonate\bicarbonate transport
Phenylacetic acid degradation-related protein CDS,Sant_0217,reverse,"248,787","249,221",Phenylacetic acid degradation-related protein
Putative alcohol dehydrogenase CDS,Sant_0218,reverse,"249,218","250,228",Putative alcohol dehydrogenase
Putative dioxygenase CDS,Sant_0219,reverse,"250,243","251,127",Putative dioxygenase
Putative glutathione S-transferase CDS,Sant_0220,reverse,"251,826","252,468",Putative glutathione S-transferase
Lipase CDS,Sant_0221,forward,"252,666","253,643",Lipase
MFS transporter CDS,Sant_0222,forward,"253,948","255,156",MFS transporter
dcrB CDS,Sant_0223,reverse,"255,302","255,865",Periplasmic protein
yhhQ CDS,Sant_0224,reverse,"256,258","256,923",Inner membrane protein
tusA CDS,Sant_0225,forward,"257,122","257,376",Sulfurtransferase (tRNA 2-thiouridine synthesizing protein)
yhhN CDS,Sant_0226,reverse,"257,404","258,032",Membrane protein
hypothetical protein CDS,Sant_0227,forward,"258,238","258,558",hypothetical protein
yhhL CDS,Sant_0228,reverse,"258,634","258,925",Putative membrane protein
rsmD CDS,Sant_0229,reverse,"258,912","259,518",Putative adenine specific methylase
ftsY CDS,Sant_0230,forward,"259,749","261,379",Cell division protein
ftsE CDS,Sant_0231,forward,"261,386","262,055",Cell division ATP-binding protein
ftsX CDS,Sant_0232,forward,"262,045","263,061",Cell division protein
rpoH CDS,Sant_0233,forward,"263,219","264,076",RNA polymerase sigma-32 factor
yhhK CDS,Sant_0234,reverse,"264,420","264,818",Putative acetyltransferase
ugpB CDS,Sant_0235,forward,"265,055","266,377",Putative glycerol-3-phosphate-binding periplasmic protein
ugpA CDS,Sant_0236,forward,"266,432","267,322",Sn-glycerol-3-phosphate transport system permease protein
ugpE CDS,Sant_0237,forward,"267,319","268,173",Sn-glycerol-3-phosphate transport system permease protein
ugpC CDS,Sant_0238,forward,"268,180","269,403",Sn-glycerol-3-phosphate transport ATP-binding cassette
ugpQ CDS,Sant_0239,forward,"269,400","270,149",Glycerophosphoryl diester phosphodiesterase
ggt CDS,Sant_0240,forward,"270,752","272,504",Gamma-glutamyl transferase
yigM CDS,Sant_0241,forward,"272,686","273,567",putative membrane protein
hypothetical protein CDS,Sant_0242,forward,"274,678","275,676",hypothetical protein
metR CDS,Sant_0243,reverse,"275,897","276,808",LysR family transcriptional regulator
metE CDS,Sant_0244,forward,"276,911","279,187",5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ysgA CDS,Sant_0245,reverse,"279,551","280,378",Carboxymethylenebutenolidase
udp CDS,Sant_0246,forward,"280,627","281,394",Uridine phosphorylase
Putative membrane-associated protein CDS,Sant_0247,forward,"281,593","282,121",Putative membrane-associated protein
rmuC CDS,Sant_0248,forward,"282,194","283,810",DNA recombination protein
ubiE CDS,Sant_0249,forward,"283,886","284,644",Ubiquinone/menaquinone biosynthesis methyltransferase
yigP CDS,Sant_0250,forward,"284,657","285,270",membrane protein
ubiB CDS,Sant_0251,forward,"285,267","286,902",Putative ubiquinone biosynthesis protein
tatA CDS,Sant_0252,forward,"286,953","287,226",Sec-independent protein translocase protein
tatB CDS,Sant_0253,forward,"287,257","288,109",Sec-independent protein translocase protein
tatC CDS,Sant_0254,forward,"288,113","288,883",Sec-independent protein translocase subunit
rfaH CDS,Sant_0255,reverse,"289,005","289,500",Transcriptional activator
ubiD CDS,Sant_0256,forward,"289,683","291,167",3-octaprenyl-4-hydroxybenzoate decarboxylase
fre CDS,Sant_0257,forward,"291,222","291,923",FMN (flavin) reductase
pepQ CDS,Sant_0258,forward,"292,071","293,399",Proline dipeptidase
yigZ CDS,Sant_0259,forward,"293,396","294,013",Putative elongation factor
trkH CDS,Sant_0260,forward,"294,057","295,508",Potassium transporter
hemG CDS,Sant_0261,forward,"295,522","296,071",Protoporphyrinogen oxidase
16S rRNA,Sant_r0262,forward,"296,444","297,981",16S ribosomal RNA
gltU tRNA,Sant_t0263,forward,"298,083","298,158",tRNA-Glu
23S rRNA,Sant_r0264,forward,"298,560","301,471",23S ribosomal RNA
5S rRNA,Sant_r0265,forward,"301,749","301,868",5S ribosomal RNA
aspT tRNA,Sant_t0266,forward,"302,003","302,079",tRNA-Asp
trpT tRNA,Sant_t0267,forward,"302,091","302,166",tRNA-Trp
sugar ABC transporter substrate-binding protein CDS,Sant_0268,forward,"302,469","303,425",sugar ABC transporter substrate-binding protein
ytfR CDS,Sant_0269,forward,"303,490","305,011",putative ABC transporter ATP-binding protein
ytfT CDS,Sant_0270,forward,"305,055","306,018",Sugar ABC superfamily ATP binding cassette transporter
yjfF CDS,Sant_0271,forward,"306,018","307,060",Inner membrane ABC transporter permease
hdfR CDS,Sant_0272,reverse,"307,055","307,879",Transcriptional regulator
hypothetical protein CDS,Sant_0273,forward,"308,000","308,338",hypothetical protein
yifB CDS,Sant_0274,reverse,"308,373","309,899",Magnesium-chelatase
ilvL CDS,Sant_0275,forward,"311,223","311,324",IlvGMEDA operon attenuator peptide
ilvX CDS,Sant_0276,forward,"311,409","311,459",expressed protein ilvX
ilvG CDS,Sant_0277,forward,"311,462","313,108",Acetolactate synthase isozyme II large subunit
ilvM CDS,Sant_0278,forward,"313,105","313,362",Acetolactate synthase II regulatory subunit
ilvE CDS,Sant_0279,forward,"313,385","314,315",Branched-chain amino acid aminotransferase
ilvD CDS,Sant_0280,forward,"314,381","316,231",Dihydroxy-acid dehydratase
ilvA CDS,Sant_0281,forward,"316,238","317,782",Threonine dehydratase
ilvY CDS,Sant_0282,reverse,"317,898","318,785",DNA-binding transcriptional regulator
ilvC CDS,Sant_0283,forward,"318,980","320,458",Ketol-acid reductoisomerase
rep CDS,Sant_0284,forward,"320,680","322,707",ATP-dependent DNA helicase
gppA CDS,Sant_0285,reverse,"322,768","324,267",Guanosine pentaphosphate phosphohydrolase
rhlB CDS,Sant_0286,reverse,"324,274","325,563",ATP-dependent RNA helicase
trxA CDS,Sant_0287,forward,"325,683","326,009",Thioredoxin 1
rho CDS,Sant_0288,forward,"326,403","327,662",Transcription termination factor
rfe CDS,Sant_0289,forward,"327,962","329,081",Undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase
wzzE CDS,Sant_0290,forward,"329,078","330,130",Lipopolysaccharide biosynthesis protein
rffE CDS,Sant_0291,forward,"330,189","331,361",UDP-N-acetylglucosamine 2-epimerase
rffD CDS,Sant_0292,forward,"331,366","332,633",UDP-N-acetyl-D-mannosamine dehydrogenase
rffG CDS,Sant_0293,forward,"332,630","333,703","DTDP-D-glucose-4,6-dehydratase"
rffH CDS,Sant_0294,forward,"333,718","334,600",Glucose-1-phosphate thymidylyltransferase
rffc CDS,Sant_0295,forward,"334,578","335,321",TDP-fucosamine acetyltransferase
rffA1 CDS,Sant_0296,forward,"335,278","336,429",TDP-4-oxo-6-deoxy-D-glucose transaminase
wzxE CDS,Sant_0297,forward,"336,431","337,681",Putative lipopolysaccharide biosynthesis protein
4-alpha-L-fucosyltransferase CDS,Sant_0298,forward,"337,678","338,763",4-alpha-L-fucosyltransferase
wzyE CDS,Sant_0299,forward,"338,760","340,109",Putative ECA polymerase
rffM CDS,Sant_0300,forward,"340,137","340,878",Putative UDP-N-acetyl-D-mannosaminuronic acid transferase
argX tRNA,Sant_t0301,forward,"341,007","341,083",tRNA-Arg
hisR tRNA,Sant_t0302,forward,"341,147","341,234",tRNA-His
leuT tRNA,Sant_t0303,forward,"341,249","341,335",tRNA-Leu
proM tRNA,Sant_t0304,forward,"341,416","341,492",tRNA-Pro
Putative sugar-nucleotide epimerase/dehydratase CDS,Sant_0305,forward,"342,257","343,255",Putative sugar-nucleotide epimerase/dehydratase
